"Time","response_time"
2023-09-08 02:18:30,3.35 s
2023-09-08 02:18:35,563 ms
2023-09-08 02:18:40,507 ms
2023-09-08 02:18:45,533 ms
2023-09-08 02:18:50,609 ms
2023-09-08 02:18:55,793 ms
2023-09-08 02:19:00,845 ms
2023-09-08 02:19:05,872 ms
2023-09-08 02:19:10,1.40 s
2023-09-08 02:19:15,754 ms
2023-09-08 02:19:20,1.55 s
2023-09-08 02:19:25,914 ms
2023-09-08 02:19:30,514 ms
2023-09-08 02:19:35,577 ms
2023-09-08 02:19:40,1.39 s
2023-09-08 02:19:45,559 ms
2023-09-08 02:19:50,1.15 s
2023-09-08 02:19:55,2.14 s
2023-09-08 02:20:00,1.51 s
2023-09-08 02:20:05,2.15 s
2023-09-08 02:20:10,2.90 s
2023-09-08 02:20:15,2.65 s
2023-09-08 02:20:20,2.09 s
2023-09-08 02:20:25,1.27 s
2023-09-08 02:20:30,1.29 s
2023-09-08 02:20:35,1.29 s
2023-09-08 02:20:40,2.29 s
2023-09-08 02:20:45,3.32 s
2023-09-08 02:20:50,4.03 s
2023-09-08 02:20:55,2.38 s
2023-09-08 02:21:00,1.08 s
2023-09-08 02:21:05,795 ms
2023-09-08 02:21:10,639 ms
2023-09-08 02:21:15,3.17 s
2023-09-08 02:21:20,3.19 s
2023-09-08 02:21:25,2.74 s
2023-09-08 02:21:30,3.39 s
2023-09-08 02:21:35,3.65 s
2023-09-08 02:21:40,249 ms
2023-09-08 02:21:45,1.29 s
2023-09-08 02:21:50,2.80 s
2023-09-08 02:21:55,797 ms
2023-09-08 02:22:00,1.84 s
2023-09-08 02:22:05,863 ms
2023-09-08 02:22:10,2.62 s
2023-09-08 02:22:15,2.94 s
2023-09-08 02:22:20,663 ms
2023-09-08 02:22:25,989 ms
2023-09-08 02:22:30,1.44 s
2023-09-08 02:22:35,1.44 s
2023-09-08 02:22:40,1.76 s
2023-09-08 02:22:45,1.60 s
2023-09-08 02:22:50,664 ms
2023-09-08 02:22:55,1.52 s
2023-09-08 02:23:00,903 ms
2023-09-08 02:23:05,355 ms
2023-09-08 02:23:10,1.62 s
2023-09-08 02:23:15,1.81 s
2023-09-08 02:23:20,1.85 s
2023-09-08 02:23:25,2.36 s
2023-09-08 02:23:30,744 ms
2023-09-08 02:23:35,1.19 s
2023-09-08 02:23:40,1.22 s
2023-09-08 02:23:45,526 ms
2023-09-08 02:23:50,1.07 s
2023-09-08 02:23:55,803 ms
2023-09-08 02:24:00,953 ms
2023-09-08 02:24:05,1.98 s
2023-09-08 02:24:10,1.46 s
2023-09-08 02:24:15,1.65 s
2023-09-08 02:24:20,3.44 s
2023-09-08 02:24:25,2.63 s
2023-09-08 02:24:30,727 ms
2023-09-08 02:24:35,605 ms
2023-09-08 02:24:40,1.90 s
2023-09-08 02:24:45,979 ms
2023-09-08 02:24:50,796 ms
2023-09-08 02:24:55,753 ms
2023-09-08 02:25:00,2.48 s
2023-09-08 02:25:05,2.71 s
2023-09-08 02:25:10,3.22 s
2023-09-08 02:25:15,2.00 s
2023-09-08 02:25:20,1.22 s
2023-09-08 02:25:25,1.62 s
2023-09-08 02:25:30,1.50 s
2023-09-08 02:25:35,544 ms
2023-09-08 02:25:40,2.23 s
2023-09-08 02:25:45,1.62 s
2023-09-08 02:25:50,2.22 s
2023-09-08 02:25:55,977 ms
2023-09-08 02:26:00,1.11 s
2023-09-08 02:26:05,973 ms
2023-09-08 02:26:10,766 ms
2023-09-08 02:26:15,2.13 s
2023-09-08 02:26:20,1.60 s
2023-09-08 02:26:25,1.29 s
2023-09-08 02:26:30,1.86 s
2023-09-08 02:26:35,1.40 s
2023-09-08 02:26:40,523 ms
2023-09-08 02:26:45,1.14 s
2023-09-08 02:26:50,2.95 s
2023-09-08 02:26:55,4.22 s
2023-09-08 02:27:00,3.13 s
2023-09-08 02:27:05,848 ms
2023-09-08 02:27:10,2.21 s
2023-09-08 02:27:15,1.56 s
2023-09-08 02:27:20,1.33 s
2023-09-08 02:27:25,2.44 s
2023-09-08 02:27:30,2.47 s
2023-09-08 02:27:35,1.43 s
2023-09-08 02:27:40,3.31 s
2023-09-08 02:27:45,2.98 s
2023-09-08 02:27:50,2.17 s
2023-09-08 02:27:55,596 ms
2023-09-08 02:28:00,826 ms
2023-09-08 02:28:05,1.96 s
2023-09-08 02:28:10,2.71 s
2023-09-08 02:28:15,1.91 s
2023-09-08 02:28:20,4.33 s
2023-09-08 02:28:25,1.44 s
2023-09-08 02:28:30,567 ms
2023-09-08 02:28:35,2.34 s
2023-09-08 02:28:40,2.75 s
2023-09-08 02:28:45,3.55 s
2023-09-08 02:28:50,2.77 s
2023-09-08 02:28:55,1.14 s
2023-09-08 02:29:00,633 ms
2023-09-08 02:29:05,1.63 s
2023-09-08 02:29:10,2.09 s
2023-09-08 02:29:15,375 ms
2023-09-08 02:29:20,1.45 s
2023-09-08 02:29:25,1.26 s
2023-09-08 02:29:30,2.38 s
2023-09-08 02:29:35,1.61 s
2023-09-08 02:29:40,1.41 s
2023-09-08 02:29:45,280 ms
2023-09-08 02:29:50,431 ms
2023-09-08 02:29:55,2.13 s
2023-09-08 02:30:00,1.69 s
2023-09-08 02:30:05,2.12 s
2023-09-08 02:30:10,3.23 s
2023-09-08 02:30:15,3.91 s
2023-09-08 02:30:20,3.47 s
2023-09-08 02:30:25,4.34 s
2023-09-08 02:30:30,2.40 s
2023-09-08 02:30:35,3.80 s
2023-09-08 02:30:40,2.29 s
2023-09-08 02:30:45,1.16 s
2023-09-08 02:30:50,1.08 s
2023-09-08 02:30:55,2.17 s
2023-09-08 02:31:00,1.59 s
2023-09-08 02:31:05,1.98 s
2023-09-08 02:31:10,2.41 s
2023-09-08 02:31:15,1.89 s
2023-09-08 02:31:20,1.42 s
2023-09-08 02:31:25,886 ms
2023-09-08 02:31:30,463 ms
2023-09-08 02:31:35,1.38 s
2023-09-08 02:31:40,2.19 s
2023-09-08 02:31:45,2.22 s
2023-09-08 02:31:50,1.59 s
2023-09-08 02:31:55,797 ms
2023-09-08 02:32:00,800 ms
2023-09-08 02:32:05,438 ms
2023-09-08 02:32:10,1.34 s
2023-09-08 02:32:15,980 ms
2023-09-08 02:32:20,1.29 s
2023-09-08 02:32:25,573 ms
2023-09-08 02:32:30,1.30 s
2023-09-08 02:32:35,1.84 s
2023-09-08 02:32:40,4.25 s
2023-09-08 02:32:45,3.84 s
2023-09-08 02:32:50,4.74 s
2023-09-08 02:32:55,2.12 s
2023-09-08 02:33:00,1.39 s
2023-09-08 02:33:05,952 ms
2023-09-08 02:33:10,2.34 s
2023-09-08 02:33:15,3.88 s
2023-09-08 02:33:20,4.52 s
2023-09-08 02:33:25,1.41 s
2023-09-08 02:33:30,3.30 s
2023-09-08 02:33:35,3.41 s
2023-09-08 02:33:40,3.42 s
2023-09-08 02:33:45,1.36 s
2023-09-08 02:33:50,2.66 s
2023-09-08 02:33:55,2.18 s
2023-09-08 02:34:00,1.85 s
2023-09-08 02:34:05,1.60 s
2023-09-08 02:34:10,4.18 s
2023-09-08 02:34:15,3.33 s
2023-09-08 02:34:20,917 ms
2023-09-08 02:34:25,760 ms
2023-09-08 02:34:30,2.42 s
2023-09-08 02:34:35,3.61 s
2023-09-08 02:34:40,3.50 s
2023-09-08 02:34:45,1.41 s
2023-09-08 02:34:50,873 ms
2023-09-08 02:34:55,300 ms
2023-09-08 02:35:00,1.18 s
2023-09-08 02:35:05,1.41 s
2023-09-08 02:35:10,2.09 s
2023-09-08 02:35:15,2.74 s
2023-09-08 02:35:20,2.75 s
2023-09-08 02:35:25,1.62 s
2023-09-08 02:35:30,2.46 s
2023-09-08 02:35:35,3.41 s
2023-09-08 02:35:40,3.79 s
2023-09-08 02:35:45,1.24 s
2023-09-08 02:35:50,2.13 s
2023-09-08 02:35:55,1.46 s
2023-09-08 02:36:00,2.87 s
2023-09-08 02:36:05,541 ms
2023-09-08 02:36:10,238 ms
2023-09-08 02:36:15,1.49 s
2023-09-08 02:36:20,1.49 s
2023-09-08 02:36:25,1.32 s
2023-09-08 02:36:30,1.32 s
2023-09-08 02:36:35,2.30 s
2023-09-08 02:36:40,2.04 s
2023-09-08 02:36:45,1.39 s
2023-09-08 02:36:50,1.40 s
2023-09-08 02:36:55,458 ms
2023-09-08 02:37:00,317 ms
2023-09-08 02:37:05,1.07 s
2023-09-08 02:37:10,1.27 s
2023-09-08 02:37:15,736 ms
2023-09-08 02:37:20,1.19 s
2023-09-08 02:37:25,904 ms
2023-09-08 02:37:30,927 ms
2023-09-08 02:37:35,3.01 s
2023-09-08 02:37:40,2.12 s
2023-09-08 02:37:45,961 ms
2023-09-08 02:37:50,800 ms
2023-09-08 02:37:55,357 ms
2023-09-08 02:38:00,1.62 s
2023-09-08 02:38:05,1.10 s
2023-09-08 02:38:10,1.99 s
2023-09-08 02:38:15,1.20 s
2023-09-08 02:38:20,2.52 s
2023-09-08 02:38:25,2.12 s
2023-09-08 02:38:30,691 ms
2023-09-08 02:38:35,1.16 s
2023-09-08 02:38:40,1.15 s
2023-09-08 02:38:45,1.29 s
2023-09-08 02:38:50,2.96 s
2023-09-08 02:38:55,3.63 s
2023-09-08 02:39:00,2.13 s
2023-09-08 02:39:05,1.40 s
2023-09-08 02:39:10,2.38 s
2023-09-08 02:39:15,2.18 s
2023-09-08 02:39:20,981 ms
2023-09-08 02:39:25,1.35 s
2023-09-08 02:39:30,686 ms
2023-09-08 02:39:35,1.50 s
2023-09-08 02:39:40,1.96 s
2023-09-08 02:39:45,771 ms
2023-09-08 02:39:50,1.19 s
2023-09-08 02:39:55,1.22 s
2023-09-08 02:40:00,2.00 s
2023-09-08 02:40:05,2.88 s
2023-09-08 02:40:10,1.37 s
2023-09-08 02:40:15,1.26 s
2023-09-08 02:40:20,2.35 s
2023-09-08 02:40:25,2.96 s
2023-09-08 02:40:30,2.67 s
2023-09-08 02:40:35,2.03 s
2023-09-08 02:40:40,1.06 s
2023-09-08 02:40:45,1.04 s
2023-09-08 02:40:50,614 ms
2023-09-08 02:40:55,826 ms
2023-09-08 02:41:00,1.48 s
2023-09-08 02:41:05,1.12 s
2023-09-08 02:41:10,1.27 s
2023-09-08 02:41:15,1.09 s
2023-09-08 02:41:20,798 ms
2023-09-08 02:41:25,2.38 s
2023-09-08 02:41:30,2.51 s
2023-09-08 02:41:35,1.54 s
2023-09-08 02:41:40,885 ms
2023-09-08 02:41:45,716 ms
2023-09-08 02:41:50,2.09 s
2023-09-08 02:41:55,1.53 s
2023-09-08 02:42:00,887 ms
2023-09-08 02:42:05,1.29 s
2023-09-08 02:42:10,2.02 s
2023-09-08 02:42:15,1.15 s
2023-09-08 02:42:20,1.04 s
2023-09-08 02:42:25,918 ms
2023-09-08 02:42:30,759 ms
2023-09-08 02:42:35,2.88 s
2023-09-08 02:42:40,3.04 s
2023-09-08 02:42:45,3.61 s
2023-09-08 02:42:50,2.48 s
2023-09-08 02:42:55,2.68 s
2023-09-08 02:43:00,4.61 s
2023-09-08 02:43:05,4.09 s
2023-09-08 02:43:10,4.62 s
2023-09-08 02:43:15,1.65 s
2023-09-08 02:43:20,3.14 s
2023-09-08 02:43:25,3.45 s
2023-09-08 02:43:30,2.77 s
2023-09-08 02:43:35,1.73 s
2023-09-08 02:43:40,3.51 s
2023-09-08 02:43:45,4.51 s
2023-09-08 02:43:50,2.85 s
2023-09-08 02:43:55,379 ms
2023-09-08 02:44:00,826 ms
2023-09-08 02:44:05,1.08 s
2023-09-08 02:44:10,1.83 s
2023-09-08 02:44:15,3.39 s
2023-09-08 02:44:20,3.31 s
2023-09-08 02:44:25,4.61 s
2023-09-08 02:44:30,1.44 s
2023-09-08 02:44:35,856 ms
2023-09-08 02:44:40,574 ms
2023-09-08 02:44:45,972 ms
2023-09-08 02:44:50,2.62 s
2023-09-08 02:44:55,2.17 s
2023-09-08 02:45:00,2.41 s
2023-09-08 02:45:05,2.85 s
2023-09-08 02:45:10,1.84 s
2023-09-08 02:45:15,1.29 s
2023-09-08 02:45:20,1.52 s
2023-09-08 02:45:25,2.88 s
2023-09-08 02:45:30,3.54 s
2023-09-08 02:45:35,2.11 s
2023-09-08 02:45:40,1.08 s
2023-09-08 02:45:45,1.31 s
2023-09-08 02:45:50,712 ms
2023-09-08 02:45:55,1.78 s
2023-09-08 02:46:00,381 ms
2023-09-08 02:46:05,2.22 s
2023-09-08 02:46:10,1.79 s
2023-09-08 02:46:15,1.47 s
2023-09-08 02:46:20,803 ms
2023-09-08 02:46:25,665 ms
2023-09-08 02:46:30,1.36 s
2023-09-08 02:46:35,2.05 s
2023-09-08 02:46:40,1.35 s
2023-09-08 02:46:45,1.72 s
2023-09-08 02:46:50,457 ms
2023-09-08 02:46:55,497 ms
2023-09-08 02:47:00,1.19 s
2023-09-08 02:47:05,1.63 s
2023-09-08 02:47:10,768 ms
2023-09-08 02:47:15,842 ms
2023-09-08 02:47:20,1.47 s
2023-09-08 02:47:25,1.16 s
2023-09-08 02:47:30,1.23 s
2023-09-08 02:47:35,1.89 s
2023-09-08 02:47:40,1.68 s
2023-09-08 02:47:45,892 ms
2023-09-08 02:47:50,1.58 s
2023-09-08 02:47:55,2.16 s
2023-09-08 02:48:00,2.15 s
2023-09-08 02:48:05,1.27 s
2023-09-08 02:48:10,1.30 s
2023-09-08 02:48:15,1.18 s
2023-09-08 02:48:20,707 ms
2023-09-08 02:48:25,1.67 s
2023-09-08 02:48:30,1.04 s
2023-09-08 02:48:35,1.03 s
2023-09-08 02:48:40,613 ms
2023-09-08 02:48:45,1.89 s
2023-09-08 02:48:50,1.37 s
2023-09-08 02:48:55,924 ms
2023-09-08 02:49:00,1.97 s
2023-09-08 02:49:05,2.37 s
2023-09-08 02:49:10,2.92 s
2023-09-08 02:49:15,3.39 s
2023-09-08 02:49:20,766 ms
2023-09-08 02:49:25,3.20 s
2023-09-08 02:49:30,3.80 s
2023-09-08 02:49:35,3.25 s
2023-09-08 02:49:40,1.98 s
2023-09-08 02:49:45,3.03 s
2023-09-08 02:49:50,3.96 s
2023-09-08 02:49:55,4.01 s
2023-09-08 02:50:00,1.21 s
2023-09-08 02:50:05,2.85 s
2023-09-08 02:50:10,5.41 s
2023-09-08 02:50:15,2.37 s
2023-09-08 02:50:20,1.16 s
2023-09-08 02:50:25,1.19 s
2023-09-08 02:50:30,2.43 s
2023-09-08 02:50:35,1.08 s
2023-09-08 02:50:40,2.40 s
2023-09-08 02:50:45,2.88 s
2023-09-08 02:50:50,4.13 s
2023-09-08 02:50:55,690 ms
2023-09-08 02:51:00,3.00 s
2023-09-08 02:51:05,3.10 s
2023-09-08 02:51:10,3.88 s
2023-09-08 02:51:15,3.51 s
2023-09-08 02:51:20,2.29 s
2023-09-08 02:51:25,1.16 s
2023-09-08 02:51:30,1.26 s
2023-09-08 02:51:35,784 ms
2023-09-08 02:51:40,1.39 s
2023-09-08 02:51:45,868 ms
2023-09-08 02:51:50,2.35 s
2023-09-08 02:51:55,1.91 s
2023-09-08 02:52:00,1.58 s
2023-09-08 02:52:05,1.59 s
2023-09-08 02:52:10,982 ms
2023-09-08 02:52:15,1.67 s
2023-09-08 02:52:20,1.60 s
2023-09-08 02:52:25,1.82 s
2023-09-08 02:52:30,3.05 s
2023-09-08 02:52:35,3.47 s
2023-09-08 02:52:40,4.09 s
2023-09-08 02:52:45,2.85 s
2023-09-08 02:52:50,627 ms
2023-09-08 02:52:55,1.63 s
2023-09-08 02:53:00,1.80 s
2023-09-08 02:53:05,1.17 s
2023-09-08 02:53:10,1.17 s
2023-09-08 02:53:15,621 ms
2023-09-08 02:53:20,1.48 s
2023-09-08 02:53:25,3.12 s
2023-09-08 02:53:30,2.70 s
2023-09-08 02:53:35,990 ms
2023-09-08 02:53:40,1.83 s
2023-09-08 02:53:45,1.06 s
2023-09-08 02:53:50,777 ms
2023-09-08 02:53:55,906 ms
2023-09-08 02:54:00,2.62 s
2023-09-08 02:54:05,3.40 s
2023-09-08 02:54:10,3.46 s
2023-09-08 02:54:15,3.85 s
2023-09-08 02:54:20,3.13 s
2023-09-08 02:54:25,569 ms
2023-09-08 02:54:30,2.45 s
2023-09-08 02:54:35,2.34 s
2023-09-08 02:54:40,2.66 s
2023-09-08 02:54:45,1.38 s
2023-09-08 02:54:50,1.56 s
2023-09-08 02:54:55,1.33 s
2023-09-08 02:55:00,2.16 s
2023-09-08 02:55:05,1.90 s
2023-09-08 02:55:10,1.33 s
2023-09-08 02:55:15,1.04 s
2023-09-08 02:55:20,1.41 s
2023-09-08 02:55:25,707 ms
2023-09-08 02:55:30,567 ms
2023-09-08 02:55:35,1.14 s
2023-09-08 02:55:40,1.20 s
2023-09-08 02:55:45,1.46 s
2023-09-08 02:55:50,3.27 s
2023-09-08 02:55:55,1.42 s
2023-09-08 02:56:00,1.78 s
2023-09-08 02:56:05,1.55 s
2023-09-08 02:56:10,1.07 s
2023-09-08 02:56:15,862 ms
2023-09-08 02:56:20,663 ms
2023-09-08 02:56:25,1.07 s
2023-09-08 02:56:30,2.21 s
2023-09-08 02:56:35,1.36 s
2023-09-08 02:56:40,1.06 s
2023-09-08 02:56:45,2.10 s
2023-09-08 02:56:50,3.17 s
2023-09-08 02:56:55,2.32 s
2023-09-08 02:57:00,3.88 s
2023-09-08 02:57:05,4.88 s
2023-09-08 02:57:10,3.53 s
2023-09-08 02:57:15,1.68 s
2023-09-08 02:57:20,1.07 s
2023-09-08 02:57:25,2.37 s
2023-09-08 02:57:30,3.15 s
2023-09-08 02:57:35,943 ms
2023-09-08 02:57:40,415 ms
2023-09-08 02:57:45,1.04 s
2023-09-08 02:57:50,1.66 s
2023-09-08 02:57:55,1.66 s
2023-09-08 02:58:00,1.14 s
2023-09-08 02:58:05,2.82 s
2023-09-08 02:58:10,3.05 s
2023-09-08 02:58:15,1.20 s
2023-09-08 02:58:20,2.07 s
2023-09-08 02:58:25,1.33 s
2023-09-08 02:58:30,1.40 s
2023-09-08 02:58:35,2.98 s
2023-09-08 02:58:40,794 ms
2023-09-08 02:58:45,524 ms
2023-09-08 02:58:50,1.03 s
2023-09-08 02:58:55,3.04 s
2023-09-08 02:59:00,1.83 s
2023-09-08 02:59:05,1.03 s
2023-09-08 02:59:10,2.81 s
2023-09-08 02:59:15,2.97 s
2023-09-08 02:59:20,1.62 s
2023-09-08 02:59:25,410 ms
2023-09-08 02:59:30,741 ms
2023-09-08 02:59:35,1.19 s
2023-09-08 02:59:40,2.77 s
2023-09-08 02:59:45,1.25 s
2023-09-08 02:59:50,1.38 s
2023-09-08 02:59:55,2.73 s
2023-09-08 03:00:00,1.50 s
2023-09-08 03:00:05,1.39 s
2023-09-08 03:00:10,3.00 s
2023-09-08 03:00:15,3.41 s
2023-09-08 03:00:20,1.71 s
2023-09-08 03:00:25,1.99 s
2023-09-08 03:00:30,1.72 s
2023-09-08 03:00:35,1.14 s
2023-09-08 03:00:40,3.39 s
2023-09-08 03:00:45,2.67 s
2023-09-08 03:00:50,2.13 s
2023-09-08 03:00:55,1.92 s
2023-09-08 03:01:00,1.02 s
2023-09-08 03:01:05,1.20 s
2023-09-08 03:01:10,500 ms
2023-09-08 03:01:15,1.52 s
2023-09-08 03:01:20,2.28 s
2023-09-08 03:01:25,3.19 s
2023-09-08 03:01:30,5.22 s
2023-09-08 03:01:35,3.89 s
2023-09-08 03:01:40,2.43 s
2023-09-08 03:01:45,1.35 s
2023-09-08 03:01:50,2.58 s
2023-09-08 03:01:55,1.57 s
2023-09-08 03:02:00,1.65 s
2023-09-08 03:02:05,4.80 s
2023-09-08 03:02:10,418 ms
2023-09-08 03:02:15,997 ms
2023-09-08 03:02:20,517 ms
2023-09-08 03:02:25,1.49 s
2023-09-08 03:02:30,711 ms
2023-09-08 03:02:35,1.43 s
2023-09-08 03:02:40,2.14 s
2023-09-08 03:02:45,3.02 s
2023-09-08 03:02:50,4.04 s
2023-09-08 03:02:55,4.68 s
2023-09-08 03:03:00,3.53 s
2023-09-08 03:03:05,1.17 s
2023-09-08 03:03:10,1.80 s
2023-09-08 03:03:15,2.09 s
2023-09-08 03:03:20,780 ms
2023-09-08 03:03:25,875 ms
2023-09-08 03:03:30,1.03 s
2023-09-08 03:03:35,2.14 s
2023-09-08 03:03:40,1.95 s
2023-09-08 03:03:45,1.69 s
2023-09-08 03:03:50,2.37 s
2023-09-08 03:03:55,2.51 s
2023-09-08 03:04:00,1.16 s
2023-09-08 03:04:05,799 ms
2023-09-08 03:04:10,1.77 s
2023-09-08 03:04:15,2.69 s
2023-09-08 03:04:20,817 ms
2023-09-08 03:04:25,1.20 s
2023-09-08 03:04:30,608 ms
2023-09-08 03:04:35,1.13 s
2023-09-08 03:04:40,1.75 s
2023-09-08 03:04:45,2.91 s
2023-09-08 03:04:50,3.87 s
2023-09-08 03:04:55,2.54 s
2023-09-08 03:05:00,2.53 s
2023-09-08 03:05:05,3.12 s
2023-09-08 03:05:10,2.28 s
2023-09-08 03:05:15,2.82 s
2023-09-08 03:05:20,808 ms
2023-09-08 03:05:25,1.68 s
2023-09-08 03:05:30,986 ms
2023-09-08 03:05:35,1.69 s
2023-09-08 03:05:40,2.65 s
2023-09-08 03:05:45,1.90 s
2023-09-08 03:05:50,3.52 s
2023-09-08 03:05:55,3.85 s
2023-09-08 03:06:00,523 ms
2023-09-08 03:06:05,1.94 s
2023-09-08 03:06:10,3.25 s
2023-09-08 03:06:15,2.53 s
2023-09-08 03:06:20,2.11 s
2023-09-08 03:06:25,3.32 s
2023-09-08 03:06:30,3.64 s
2023-09-08 03:06:35,2.30 s
2023-09-08 03:06:40,1.24 s
2023-09-08 03:06:45,879 ms
2023-09-08 03:06:50,2.25 s
2023-09-08 03:06:55,2.93 s
2023-09-08 03:07:00,839 ms
2023-09-08 03:07:05,1.01 s
2023-09-08 03:07:10,1.61 s
2023-09-08 03:07:15,765 ms
2023-09-08 03:07:20,476 ms
2023-09-08 03:07:25,454 ms
2023-09-08 03:07:30,1.07 s
2023-09-08 03:07:35,1.07 s
2023-09-08 03:07:40,1.99 s
2023-09-08 03:07:45,1.29 s
2023-09-08 03:07:50,709 ms
2023-09-08 03:07:55,632 ms
2023-09-08 03:08:00,1.24 s
2023-09-08 03:08:05,2.01 s
2023-09-08 03:08:10,3.42 s
2023-09-08 03:08:15,352 ms
2023-09-08 03:08:20,466 ms
2023-09-08 03:08:25,1.45 s
2023-09-08 03:08:30,1.95 s
2023-09-08 03:08:35,2.61 s
2023-09-08 03:08:40,3.27 s
2023-09-08 03:08:45,3.75 s
2023-09-08 03:08:50,1.34 s
2023-09-08 03:08:55,848 ms
2023-09-08 03:09:00,2.51 s
2023-09-08 03:09:05,3.30 s
2023-09-08 03:09:10,1.54 s
2023-09-08 03:09:15,1.24 s
2023-09-08 03:09:20,1.67 s
2023-09-08 03:09:25,1.01 s
2023-09-08 03:09:30,1.38 s
2023-09-08 03:09:35,774 ms
2023-09-08 03:09:40,395 ms
2023-09-08 03:09:45,1.32 s
2023-09-08 03:09:50,882 ms
2023-09-08 03:09:55,2.16 s
2023-09-08 03:10:00,2.38 s
2023-09-08 03:10:05,2.66 s
2023-09-08 03:10:10,3.74 s
2023-09-08 03:10:15,4.45 s
2023-09-08 03:10:20,1.08 s
2023-09-08 03:10:25,616 ms
2023-09-08 03:10:30,756 ms
2023-09-08 03:10:35,1.74 s
2023-09-08 03:10:40,2.24 s
2023-09-08 03:10:45,3.70 s
2023-09-08 03:10:50,1.74 s
2023-09-08 03:10:55,2.03 s
2023-09-08 03:11:00,2.44 s
2023-09-08 03:11:05,2.88 s
2023-09-08 03:11:10,2.96 s
2023-09-08 03:11:15,365 ms
2023-09-08 03:11:20,1.94 s
2023-09-08 03:11:25,2.05 s
2023-09-08 03:11:30,2.21 s
2023-09-08 03:11:35,3.08 s
2023-09-08 03:11:40,3.50 s
2023-09-08 03:11:45,2.19 s
2023-09-08 03:11:50,2.79 s
2023-09-08 03:11:55,2.52 s
2023-09-08 03:12:00,1.68 s
2023-09-08 03:12:05,1.25 s
2023-09-08 03:12:10,2.19 s
2023-09-08 03:12:15,4.57 s
2023-09-08 03:12:20,2.00 s
2023-09-08 03:12:25,1.82 s
2023-09-08 03:12:30,613 ms
2023-09-08 03:12:35,913 ms
2023-09-08 03:12:40,738 ms
2023-09-08 03:12:45,637 ms
2023-09-08 03:12:50,1.34 s
2023-09-08 03:12:55,753 ms
2023-09-08 03:13:00,1.10 s
2023-09-08 03:13:05,1.80 s
2023-09-08 03:13:10,2.26 s
2023-09-08 03:13:15,1.50 s
2023-09-08 03:13:20,3.05 s
2023-09-08 03:13:25,1.59 s
2023-09-08 03:13:30,618 ms
2023-09-08 03:13:35,2.07 s
2023-09-08 03:13:40,909 ms
2023-09-08 03:13:45,1.14 s
2023-09-08 03:13:50,1.67 s
2023-09-08 03:13:55,1.03 s
2023-09-08 03:14:00,1.59 s
2023-09-08 03:14:05,1.96 s
2023-09-08 03:14:10,2.41 s
2023-09-08 03:14:15,804 ms
2023-09-08 03:14:20,1.12 s
2023-09-08 03:14:25,807 ms
2023-09-08 03:14:30,1.03 s
2023-09-08 03:14:35,2.40 s
2023-09-08 03:14:40,3.52 s
2023-09-08 03:14:45,3.70 s
2023-09-08 03:14:50,3.35 s
2023-09-08 03:14:55,4.70 s
2023-09-08 03:15:00,2.45 s
2023-09-08 03:15:05,2.25 s
2023-09-08 03:15:10,2.60 s
2023-09-08 03:15:15,1.00 s
2023-09-08 03:15:20,692 ms
2023-09-08 03:15:25,2.42 s
2023-09-08 03:15:30,3.37 s
2023-09-08 03:15:35,2.29 s
2023-09-08 03:15:40,3.26 s
2023-09-08 03:15:45,568 ms
2023-09-08 03:15:50,893 ms
2023-09-08 03:15:55,479 ms
2023-09-08 03:16:00,1.69 s
2023-09-08 03:16:05,2.77 s
2023-09-08 03:16:10,1.55 s
2023-09-08 03:16:15,1.80 s
2023-09-08 03:16:20,487 ms
2023-09-08 03:16:25,1.50 s
2023-09-08 03:16:30,1.67 s
2023-09-08 03:16:35,3.72 s
2023-09-08 03:16:40,4.92 s
2023-09-08 03:16:45,3.78 s
2023-09-08 03:16:50,4.04 s
2023-09-08 03:16:55,3.62 s
2023-09-08 03:17:00,2.27 s
2023-09-08 03:17:05,2.61 s
2023-09-08 03:17:10,1.04 s
2023-09-08 03:17:15,1.29 s
2023-09-08 03:17:20,2.03 s
2023-09-08 03:17:25,1.43 s
2023-09-08 03:17:30,1.30 s
2023-09-08 03:17:35,1.03 s
2023-09-08 03:17:40,656 ms
2023-09-08 03:17:45,1.24 s
2023-09-08 03:17:50,746 ms
2023-09-08 03:17:55,1.29 s
2023-09-08 03:18:00,579 ms
2023-09-08 03:18:05,1.53 s
2023-09-08 03:18:10,955 ms
2023-09-08 03:18:15,1.09 s
2023-09-08 03:18:20,965 ms
2023-09-08 03:18:25,1.03 s
2023-09-08 03:18:30,1.50 s
2023-09-08 03:18:35,3.10 s
2023-09-08 03:18:40,600 ms
2023-09-08 03:18:45,783 ms
2023-09-08 03:18:50,1.85 s
2023-09-08 03:18:55,1.75 s
2023-09-08 03:19:00,2.20 s
2023-09-08 03:19:05,1.41 s
2023-09-08 03:19:10,1.82 s
2023-09-08 03:19:15,1.29 s
2023-09-08 03:19:20,1.65 s
2023-09-08 03:19:25,1.98 s
2023-09-08 03:19:30,1.28 s
2023-09-08 03:19:35,971 ms
2023-09-08 03:19:40,1.07 s
2023-09-08 03:19:45,1.03 s
2023-09-08 03:19:50,2.42 s
2023-09-08 03:19:55,2.90 s
2023-09-08 03:20:00,1.84 s
2023-09-08 03:20:05,1.13 s
2023-09-08 03:20:10,1.39 s
2023-09-08 03:20:15,2.43 s
2023-09-08 03:20:20,2.81 s
2023-09-08 03:20:25,3.15 s
2023-09-08 03:20:30,2.88 s
