"Time","br-10cd1f6f3899 receive","docker0 receive","eth0 receive","eth1 receive","lo receive","vetha44c48b receive","br-10cd1f6f3899 transmit","docker0 transmit","eth0 transmit","eth1 transmit","lo transmit","vetha44c48b transmit"
2023-04-18 15:38:40,452 MB/s,0 kB/s,0 kB/s,739 MB/s,0 kB/s,467 MB/s,739 MB/s,0 kB/s,0 kB/s,469 MB/s,0 kB/s,739 MB/s
2023-04-18 15:38:45,1.21 GB/s,0 kB/s,22.4 kB/s,761 MB/s,0 kB/s,1.22 GB/s,761 MB/s,0 kB/s,10.8 kB/s,1.22 GB/s,0 kB/s,761 MB/s
2023-04-18 15:38:50,502 MB/s,0 kB/s,22.4 kB/s,494 MB/s,0 kB/s,519 MB/s,494 MB/s,0 kB/s,10.8 kB/s,521 MB/s,0 kB/s,494 MB/s
2023-04-18 15:38:55,2.37 GB/s,0 kB/s,11.6 kB/s,1.50 GB/s,0 kB/s,2.39 GB/s,1.50 GB/s,0 kB/s,10.8 kB/s,2.39 GB/s,0 kB/s,1.50 GB/s
2023-04-18 15:39:00,3.29 GB/s,0 kB/s,0 kB/s,2.12 GB/s,0 kB/s,3.31 GB/s,2.12 GB/s,0 kB/s,0 kB/s,3.31 GB/s,0 kB/s,2.12 GB/s
2023-04-18 15:39:05,4.22 GB/s,0 kB/s,13.6 kB/s,3.39 GB/s,0 kB/s,4.24 GB/s,3.39 GB/s,0 kB/s,19.2 kB/s,4.24 GB/s,0 kB/s,3.39 GB/s
2023-04-18 15:39:10,4.96 GB/s,0 kB/s,12 kB/s,3.01 GB/s,0 kB/s,4.97 GB/s,3.01 GB/s,0 kB/s,8.40 kB/s,4.97 GB/s,0 kB/s,3.01 GB/s
2023-04-18 15:39:15,2.42 GB/s,0 kB/s,67.2 kB/s,990 MB/s,0 kB/s,2.44 GB/s,990 MB/s,0 kB/s,60 kB/s,2.44 GB/s,0 kB/s,990 MB/s
2023-04-18 15:39:20,3.38 GB/s,0 kB/s,0 kB/s,2.21 GB/s,0 kB/s,3.40 GB/s,2.21 GB/s,0 kB/s,0 kB/s,3.40 GB/s,0 kB/s,2.21 GB/s
2023-04-18 15:39:25,3.37 GB/s,0 kB/s,0 kB/s,2.15 GB/s,0 kB/s,3.38 GB/s,2.15 GB/s,0 kB/s,0 kB/s,3.38 GB/s,0 kB/s,2.15 GB/s
2023-04-18 15:39:30,3.24 GB/s,0 kB/s,22.8 kB/s,2.11 GB/s,0 kB/s,3.25 GB/s,2.11 GB/s,0 kB/s,21.6 kB/s,3.26 GB/s,0 kB/s,2.11 GB/s
2023-04-18 15:39:35,5.27 GB/s,0 kB/s,0 kB/s,3.90 GB/s,0 kB/s,5.28 GB/s,3.90 GB/s,0 kB/s,0 kB/s,5.28 GB/s,0 kB/s,3.90 GB/s
2023-04-18 15:39:40,5.36 GB/s,0 kB/s,11.2 kB/s,3.38 GB/s,0 kB/s,5.37 GB/s,3.38 GB/s,0 kB/s,10.8 kB/s,5.37 GB/s,0 kB/s,3.38 GB/s
2023-04-18 15:39:45,6.80 GB/s,0 kB/s,12 kB/s,3.66 GB/s,0 kB/s,6.81 GB/s,3.66 GB/s,0 kB/s,8.40 kB/s,6.81 GB/s,0 kB/s,3.66 GB/s
2023-04-18 15:39:50,6.20 GB/s,0 kB/s,0 kB/s,3.87 GB/s,0 kB/s,6.21 GB/s,3.87 GB/s,0 kB/s,0 kB/s,6.22 GB/s,0 kB/s,3.87 GB/s
2023-04-18 15:39:55,2.41 GB/s,0 kB/s,0 kB/s,1.73 GB/s,0 kB/s,2.43 GB/s,1.73 GB/s,0 kB/s,0 kB/s,2.43 GB/s,0 kB/s,1.73 GB/s
2023-04-18 15:40:00,4.98 GB/s,0 kB/s,11.6 kB/s,3.47 GB/s,0 kB/s,5.00 GB/s,3.47 GB/s,0 kB/s,10.8 kB/s,5.00 GB/s,0 kB/s,3.47 GB/s
2023-04-18 15:40:05,2.23 GB/s,0 kB/s,48.8 kB/s,1.47 GB/s,0 kB/s,2.24 GB/s,1.47 GB/s,0 kB/s,32.4 kB/s,2.13 GB/s,0 kB/s,1.47 GB/s
2023-04-18 15:40:10,4.14 GB/s,0 kB/s,0 kB/s,2.34 GB/s,0 kB/s,4.15 GB/s,2.34 GB/s,0 kB/s,0 kB/s,4.27 GB/s,0 kB/s,2.34 GB/s
2023-04-18 15:40:15,4.55 GB/s,0 kB/s,67.2 kB/s,2.95 GB/s,0 kB/s,4.56 GB/s,2.95 GB/s,0 kB/s,60 kB/s,4.57 GB/s,0 kB/s,2.95 GB/s
2023-04-18 15:40:20,4.36 GB/s,0 kB/s,0 kB/s,2.74 GB/s,0 kB/s,4.38 GB/s,2.74 GB/s,0 kB/s,0 kB/s,4.38 GB/s,0 kB/s,2.74 GB/s
2023-04-18 15:40:25,8.13 GB/s,0 kB/s,0 kB/s,4.98 GB/s,0 kB/s,8.14 GB/s,4.98 GB/s,0 kB/s,0 kB/s,8.14 GB/s,0 kB/s,4.98 GB/s
2023-04-18 15:40:30,3.16 GB/s,0 kB/s,113 kB/s,2.06 GB/s,0 kB/s,3.17 GB/s,2.06 GB/s,0 kB/s,579 kB/s,3.17 GB/s,0 kB/s,2.06 GB/s
2023-04-18 15:40:35,4.90 GB/s,0 kB/s,0 kB/s,3.08 GB/s,0 kB/s,4.92 GB/s,3.08 GB/s,0 kB/s,0 kB/s,4.92 GB/s,0 kB/s,3.08 GB/s
2023-04-18 15:40:40,2.38 GB/s,0 kB/s,0 kB/s,1.61 GB/s,0 kB/s,2.39 GB/s,1.61 GB/s,0 kB/s,0 kB/s,2.39 GB/s,0 kB/s,1.61 GB/s
2023-04-18 15:40:45,2.22 GB/s,0 kB/s,0 kB/s,1.42 GB/s,0 kB/s,2.23 GB/s,1.42 GB/s,0 kB/s,0 kB/s,2.23 GB/s,0 kB/s,1.42 GB/s
2023-04-18 15:40:50,4.01 GB/s,0 kB/s,0 kB/s,2.74 GB/s,0 kB/s,4.02 GB/s,2.74 GB/s,0 kB/s,0 kB/s,4.03 GB/s,0 kB/s,2.74 GB/s
2023-04-18 15:40:55,5.83 GB/s,0 kB/s,0 kB/s,3.83 GB/s,0 kB/s,5.84 GB/s,3.83 GB/s,0 kB/s,0 kB/s,5.84 GB/s,0 kB/s,3.83 GB/s
2023-04-18 15:41:00,4.49 GB/s,0 kB/s,0 kB/s,2.43 GB/s,0 kB/s,4.50 GB/s,2.43 GB/s,0 kB/s,0 kB/s,4.50 GB/s,0 kB/s,2.43 GB/s
2023-04-18 15:41:05,2.27 GB/s,0 kB/s,11.2 kB/s,1.61 GB/s,0 kB/s,2.29 GB/s,1.61 GB/s,0 kB/s,10.8 kB/s,2.29 GB/s,0 kB/s,1.61 GB/s
2023-04-18 15:41:10,4.27 GB/s,0 kB/s,12 kB/s,2.55 GB/s,0 kB/s,4.28 GB/s,2.55 GB/s,0 kB/s,8.40 kB/s,4.28 GB/s,0 kB/s,2.55 GB/s
2023-04-18 15:41:15,3.14 GB/s,0 kB/s,67.2 kB/s,1.97 GB/s,0 kB/s,3.15 GB/s,1.96 GB/s,0 kB/s,60 kB/s,3.15 GB/s,0 kB/s,1.96 GB/s
2023-04-18 15:41:20,2.26 GB/s,0 kB/s,0 kB/s,1.66 GB/s,0 kB/s,2.27 GB/s,1.66 GB/s,0 kB/s,0 kB/s,2.27 GB/s,0 kB/s,1.66 GB/s
2023-04-18 15:41:25,1.08 GB/s,0 kB/s,11.6 kB/s,643 MB/s,0 kB/s,1.09 GB/s,643 MB/s,0 kB/s,10.8 kB/s,1.09 GB/s,0 kB/s,643 MB/s
2023-04-18 15:41:30,306 MB/s,0 kB/s,34 kB/s,778 MB/s,0 kB/s,318 MB/s,777 MB/s,0 kB/s,32.4 kB/s,320 MB/s,0 kB/s,777 MB/s
2023-04-18 15:41:35,274 MB/s,0 kB/s,11.6 kB/s,208 MB/s,0 kB/s,282 MB/s,207 MB/s,0 kB/s,10.8 kB/s,284 MB/s,0 kB/s,207 MB/s
2023-04-18 15:41:40,198 MB/s,0 kB/s,22.8 kB/s,129 MB/s,0 kB/s,203 MB/s,129 MB/s,0 kB/s,21.6 kB/s,205 MB/s,0 kB/s,129 MB/s
2023-04-18 15:41:45,152 MB/s,0 kB/s,12 kB/s,169 MB/s,0 kB/s,158 MB/s,169 MB/s,0 kB/s,8.40 kB/s,160 MB/s,0 kB/s,169 MB/s
2023-04-18 15:41:50,163 MB/s,0 kB/s,0 kB/s,957 MB/s,0 kB/s,169 MB/s,957 MB/s,0 kB/s,0 kB/s,171 MB/s,0 kB/s,957 MB/s
2023-04-18 15:41:55,1.96 GB/s,0 kB/s,0 kB/s,2.41 GB/s,0 kB/s,1.97 GB/s,2.41 GB/s,0 kB/s,0 kB/s,1.97 GB/s,0 kB/s,2.41 GB/s
2023-04-18 15:42:00,142 MB/s,0 kB/s,0 kB/s,655 MB/s,0 kB/s,150 MB/s,655 MB/s,0 kB/s,0 kB/s,152 MB/s,0 kB/s,655 MB/s
2023-04-18 15:42:05,249 MB/s,0 kB/s,0 kB/s,166 MB/s,0 kB/s,256 MB/s,166 MB/s,0 kB/s,0 kB/s,258 MB/s,0 kB/s,166 MB/s
2023-04-18 15:42:10,79.0 MB/s,0 kB/s,0 kB/s,598 MB/s,0 kB/s,83.9 MB/s,598 MB/s,0 kB/s,0 kB/s,85.8 MB/s,0 kB/s,598 MB/s
2023-04-18 15:42:15,157 MB/s,0 kB/s,78.8 kB/s,160 MB/s,0 kB/s,164 MB/s,160 MB/s,0 kB/s,70.8 kB/s,166 MB/s,0 kB/s,160 MB/s
2023-04-18 15:42:20,274 MB/s,0 kB/s,0 kB/s,237 MB/s,0 kB/s,284 MB/s,237 MB/s,0 kB/s,0 kB/s,286 MB/s,0 kB/s,237 MB/s
2023-04-18 15:42:25,252 MB/s,0 kB/s,0 kB/s,171 MB/s,0 kB/s,259 MB/s,171 MB/s,0 kB/s,0 kB/s,261 MB/s,0 kB/s,171 MB/s
2023-04-18 15:42:30,2.70 GB/s,0 kB/s,147 kB/s,2.08 GB/s,0 kB/s,2.71 GB/s,2.08 GB/s,0 kB/s,614 kB/s,2.72 GB/s,0 kB/s,2.08 GB/s
2023-04-18 15:42:35,350 MB/s,0 kB/s,0 kB/s,126 MB/s,0 kB/s,356 MB/s,126 MB/s,0 kB/s,0 kB/s,358 MB/s,0 kB/s,126 MB/s
2023-04-18 15:42:40,334 MB/s,0 kB/s,52.8 kB/s,303 MB/s,0 kB/s,345 MB/s,303 MB/s,0 kB/s,43.2 kB/s,347 MB/s,0 kB/s,303 MB/s
2023-04-18 15:42:45,949 MB/s,0 kB/s,64.8 kB/s,630 MB/s,0 kB/s,952 MB/s,630 MB/s,0 kB/s,51.6 kB/s,954 MB/s,0 kB/s,630 MB/s
2023-04-18 15:42:50,335 MB/s,0 kB/s,0 kB/s,269 MB/s,0 kB/s,345 MB/s,269 MB/s,0 kB/s,0 kB/s,347 MB/s,0 kB/s,269 MB/s
2023-04-18 15:42:55,165 MB/s,0 kB/s,0 kB/s,202 MB/s,0 kB/s,172 MB/s,202 MB/s,0 kB/s,0 kB/s,174 MB/s,0 kB/s,202 MB/s
2023-04-18 15:43:00,1.16 GB/s,0 kB/s,11.6 kB/s,710 MB/s,0 kB/s,1.16 GB/s,710 MB/s,0 kB/s,10.8 kB/s,1.16 GB/s,0 kB/s,710 MB/s
2023-04-18 15:43:05,1.25 GB/s,0 kB/s,22.4 kB/s,827 MB/s,0 kB/s,1.25 GB/s,826 MB/s,0 kB/s,10.8 kB/s,1.26 GB/s,0 kB/s,826 MB/s
2023-04-18 15:43:10,2.89 GB/s,0 kB/s,12 kB/s,1.78 GB/s,0 kB/s,2.89 GB/s,1.78 GB/s,0 kB/s,8.40 kB/s,2.90 GB/s,0 kB/s,1.78 GB/s
2023-04-18 15:43:15,2.79 GB/s,0 kB/s,70.8 kB/s,1.71 GB/s,0 kB/s,2.79 GB/s,1.71 GB/s,0 kB/s,60.8 kB/s,2.80 GB/s,0 kB/s,1.71 GB/s
2023-04-18 15:43:20,1.17 GB/s,0 kB/s,22.4 kB/s,757 MB/s,0 kB/s,1.17 GB/s,757 MB/s,0 kB/s,20.8 kB/s,1.18 GB/s,0 kB/s,757 MB/s
2023-04-18 15:43:25,2.04 GB/s,0 kB/s,34 kB/s,1.28 GB/s,0 kB/s,2.04 GB/s,1.28 GB/s,0 kB/s,21.6 kB/s,2.04 GB/s,0 kB/s,1.28 GB/s
2023-04-18 15:43:30,3.06 GB/s,0 kB/s,22.4 kB/s,1.88 GB/s,0 kB/s,3.06 GB/s,1.88 GB/s,0 kB/s,10.8 kB/s,3.07 GB/s,0 kB/s,1.88 GB/s
2023-04-18 15:43:35,1.20 GB/s,0 kB/s,22.4 kB/s,758 MB/s,0 kB/s,1.20 GB/s,758 MB/s,0 kB/s,21.6 kB/s,1.20 GB/s,0 kB/s,758 MB/s
2023-04-18 15:43:40,54.5 MB/s,0 kB/s,22.4 kB/s,77.1 MB/s,0 kB/s,56.2 MB/s,77.0 MB/s,0 kB/s,10.8 kB/s,58.1 MB/s,0 kB/s,77.0 MB/s
2023-04-18 15:43:45,1.14 GB/s,0 kB/s,0 kB/s,751 MB/s,0 kB/s,1.15 GB/s,751 MB/s,0 kB/s,0 kB/s,1.15 GB/s,0 kB/s,751 MB/s
2023-04-18 15:43:50,142 MB/s,0 kB/s,22.4 kB/s,107 MB/s,0 kB/s,146 MB/s,107 MB/s,0 kB/s,10.8 kB/s,148 MB/s,0 kB/s,107 MB/s
2023-04-18 15:43:55,1.36 GB/s,0 kB/s,12 kB/s,912 MB/s,0 kB/s,1.36 GB/s,912 MB/s,0 kB/s,8.40 kB/s,1.37 GB/s,0 kB/s,912 MB/s
2023-04-18 15:44:00,946 MB/s,0 kB/s,22.4 kB/s,576 MB/s,0 kB/s,947 MB/s,576 MB/s,0 kB/s,10.8 kB/s,949 MB/s,0 kB/s,576 MB/s
2023-04-18 15:44:05,60.8 MB/s,0 kB/s,11.2 kB/s,54.1 MB/s,0 kB/s,62.6 MB/s,54.0 MB/s,0 kB/s,10.8 kB/s,64.5 MB/s,0 kB/s,54.0 MB/s
2023-04-18 15:44:10,1.85 GB/s,0 kB/s,0 kB/s,1.13 GB/s,0 kB/s,1.85 GB/s,1.13 GB/s,0 kB/s,0 kB/s,1.85 GB/s,0 kB/s,1.13 GB/s
2023-04-18 15:44:15,267 MB/s,0 kB/s,78.4 kB/s,265 MB/s,0 kB/s,276 MB/s,265 MB/s,0 kB/s,70.8 kB/s,278 MB/s,0 kB/s,265 MB/s
2023-04-18 15:44:20,1.12 GB/s,0 kB/s,0 kB/s,706 MB/s,0 kB/s,1.12 GB/s,706 MB/s,0 kB/s,0 kB/s,1.12 GB/s,0 kB/s,706 MB/s
2023-04-18 15:44:25,2.20 GB/s,0 kB/s,22.4 kB/s,1.39 GB/s,0 kB/s,2.21 GB/s,1.39 GB/s,0 kB/s,10.8 kB/s,2.21 GB/s,0 kB/s,1.39 GB/s
2023-04-18 15:44:30,125 MB/s,0 kB/s,147 kB/s,114 MB/s,0 kB/s,129 MB/s,113 MB/s,0 kB/s,600 kB/s,131 MB/s,0 kB/s,113 MB/s
2023-04-18 15:44:35,2.01 GB/s,0 kB/s,11.2 kB/s,1.23 GB/s,0 kB/s,2.02 GB/s,1.23 GB/s,0 kB/s,10.8 kB/s,2.02 GB/s,0 kB/s,1.23 GB/s
2023-04-18 15:44:40,2.30 GB/s,0 kB/s,0 kB/s,1.47 GB/s,0 kB/s,2.31 GB/s,1.47 GB/s,0 kB/s,0 kB/s,2.31 GB/s,0 kB/s,1.47 GB/s
2023-04-18 15:44:45,194 MB/s,0 kB/s,0 kB/s,176 MB/s,0 kB/s,200 MB/s,176 MB/s,0 kB/s,0 kB/s,202 MB/s,0 kB/s,176 MB/s
2023-04-18 15:44:50,8.81 MB/s,0 kB/s,0 kB/s,5.75 MB/s,0 kB/s,8.90 MB/s,5.65 MB/s,0 kB/s,0 kB/s,10.8 MB/s,0 kB/s,5.65 MB/s
2023-04-18 15:44:55,2.17 GB/s,0 kB/s,0 kB/s,1.38 GB/s,0 kB/s,2.18 GB/s,1.38 GB/s,0 kB/s,0 kB/s,2.18 GB/s,0 kB/s,1.38 GB/s
2023-04-18 15:45:00,1.96 GB/s,0 kB/s,0 kB/s,1.20 GB/s,0 kB/s,1.96 GB/s,1.20 GB/s,0 kB/s,0 kB/s,1.96 GB/s,0 kB/s,1.20 GB/s
2023-04-18 15:45:05,1.06 GB/s,0 kB/s,0 kB/s,651 MB/s,0 kB/s,1.06 GB/s,651 MB/s,0 kB/s,0 kB/s,1.06 GB/s,0 kB/s,651 MB/s
2023-04-18 15:45:10,1.08 GB/s,0 kB/s,0 kB/s,717 MB/s,0 kB/s,1.08 GB/s,717 MB/s,0 kB/s,0 kB/s,1.09 GB/s,0 kB/s,717 MB/s
2023-04-18 15:45:15,81.8 MB/s,0 kB/s,67.2 kB/s,75.1 MB/s,0 kB/s,84.4 MB/s,75.0 MB/s,0 kB/s,60 kB/s,86.3 MB/s,0 kB/s,75.0 MB/s
2023-04-18 15:45:20,1.03 GB/s,0 kB/s,12 kB/s,717 MB/s,0 kB/s,1.04 GB/s,717 MB/s,0 kB/s,8.40 kB/s,1.04 GB/s,0 kB/s,717 MB/s
2023-04-18 15:45:25,2.04 GB/s,0 kB/s,22.4 kB/s,1.31 GB/s,0 kB/s,2.05 GB/s,1.31 GB/s,0 kB/s,10.8 kB/s,2.05 GB/s,0 kB/s,1.31 GB/s
2023-04-18 15:45:30,1.14 GB/s,0 kB/s,11.2 kB/s,742 MB/s,0 kB/s,1.15 GB/s,742 MB/s,0 kB/s,10.8 kB/s,1.15 GB/s,0 kB/s,742 MB/s
2023-04-18 15:45:35,1.19 GB/s,0 kB/s,0 kB/s,797 MB/s,0 kB/s,1.20 GB/s,796 MB/s,0 kB/s,0 kB/s,1.20 GB/s,0 kB/s,796 MB/s
2023-04-18 15:45:40,2.16 GB/s,0 kB/s,0 kB/s,1.42 GB/s,0 kB/s,2.17 GB/s,1.42 GB/s,0 kB/s,0 kB/s,2.17 GB/s,0 kB/s,1.42 GB/s
2023-04-18 15:45:45,4.08 GB/s,0 kB/s,0 kB/s,2.56 GB/s,0 kB/s,4.09 GB/s,2.56 GB/s,0 kB/s,0 kB/s,4.09 GB/s,0 kB/s,2.56 GB/s
2023-04-18 15:45:50,3.01 GB/s,0 kB/s,0 kB/s,1.88 GB/s,0 kB/s,3.02 GB/s,1.88 GB/s,0 kB/s,0 kB/s,3.02 GB/s,0 kB/s,1.88 GB/s
2023-04-18 15:45:55,3.95 GB/s,0 kB/s,0 kB/s,2.42 GB/s,0 kB/s,3.95 GB/s,2.42 GB/s,0 kB/s,0 kB/s,3.96 GB/s,0 kB/s,2.42 GB/s
2023-04-18 15:46:00,2.25 GB/s,0 kB/s,0 kB/s,1.52 GB/s,0 kB/s,2.27 GB/s,1.52 GB/s,0 kB/s,0 kB/s,2.27 GB/s,0 kB/s,1.52 GB/s
2023-04-18 15:46:05,3.29 GB/s,0 kB/s,0 kB/s,2.04 GB/s,0 kB/s,3.30 GB/s,2.04 GB/s,0 kB/s,0 kB/s,3.30 GB/s,0 kB/s,2.04 GB/s
2023-04-18 15:46:10,5.75 GB/s,0 kB/s,0 kB/s,3.52 GB/s,0 kB/s,5.76 GB/s,3.51 GB/s,0 kB/s,0 kB/s,5.76 GB/s,0 kB/s,3.51 GB/s
2023-04-18 15:46:15,2.10 GB/s,0 kB/s,67.2 kB/s,1.42 GB/s,0 kB/s,2.11 GB/s,1.42 GB/s,0 kB/s,60 kB/s,2.12 GB/s,0 kB/s,1.42 GB/s
2023-04-18 15:46:20,3.09 GB/s,0 kB/s,23.6 kB/s,2.30 GB/s,0 kB/s,3.11 GB/s,2.30 GB/s,0 kB/s,19.2 kB/s,3.12 GB/s,0 kB/s,2.30 GB/s
2023-04-18 15:46:25,3.45 GB/s,0 kB/s,0 kB/s,1.94 GB/s,0 kB/s,3.46 GB/s,1.94 GB/s,0 kB/s,0 kB/s,3.46 GB/s,0 kB/s,1.94 GB/s
2023-04-18 15:46:30,3.17 GB/s,0 kB/s,113 kB/s,2.14 GB/s,0 kB/s,3.18 GB/s,2.14 GB/s,0 kB/s,575 kB/s,3.18 GB/s,0 kB/s,2.14 GB/s
2023-04-18 15:46:35,5.34 GB/s,0 kB/s,45.6 kB/s,3.30 GB/s,0 kB/s,5.36 GB/s,3.30 GB/s,0 kB/s,32.4 kB/s,5.36 GB/s,0 kB/s,3.30 GB/s
2023-04-18 15:46:40,5.19 GB/s,0 kB/s,0 kB/s,3.52 GB/s,0 kB/s,5.20 GB/s,3.52 GB/s,0 kB/s,0 kB/s,5.20 GB/s,0 kB/s,3.52 GB/s
2023-04-18 15:46:45,2.49 GB/s,0 kB/s,0 kB/s,1.49 GB/s,0 kB/s,2.51 GB/s,1.49 GB/s,0 kB/s,0 kB/s,2.51 GB/s,0 kB/s,1.49 GB/s
2023-04-18 15:46:50,3.75 GB/s,0 kB/s,44.8 kB/s,2.45 GB/s,0 kB/s,3.77 GB/s,2.45 GB/s,0 kB/s,32.4 kB/s,3.77 GB/s,0 kB/s,2.45 GB/s
2023-04-18 15:46:55,2.66 GB/s,0 kB/s,0 kB/s,1.83 GB/s,0 kB/s,2.68 GB/s,1.83 GB/s,0 kB/s,0 kB/s,2.68 GB/s,0 kB/s,1.83 GB/s
2023-04-18 15:47:00,1.64 GB/s,0 kB/s,0 kB/s,1.14 GB/s,0 kB/s,1.67 GB/s,1.14 GB/s,0 kB/s,0 kB/s,1.67 GB/s,0 kB/s,1.14 GB/s
2023-04-18 15:47:05,2.41 GB/s,0 kB/s,0 kB/s,2.17 GB/s,0 kB/s,2.42 GB/s,2.17 GB/s,0 kB/s,0 kB/s,2.42 GB/s,0 kB/s,2.17 GB/s
2023-04-18 15:47:10,4.05 GB/s,0 kB/s,0 kB/s,2.00 GB/s,0 kB/s,4.06 GB/s,2.00 GB/s,0 kB/s,0 kB/s,4.06 GB/s,0 kB/s,2.00 GB/s
2023-04-18 15:47:15,4.63 GB/s,0 kB/s,67.2 kB/s,3.04 GB/s,0 kB/s,4.64 GB/s,3.04 GB/s,0 kB/s,60 kB/s,4.64 GB/s,0 kB/s,3.04 GB/s
2023-04-18 15:47:20,3.36 GB/s,0 kB/s,23.6 kB/s,1.89 GB/s,0 kB/s,3.37 GB/s,1.89 GB/s,0 kB/s,19.2 kB/s,3.37 GB/s,0 kB/s,1.89 GB/s
2023-04-18 15:47:25,4.41 GB/s,0 kB/s,0 kB/s,2.88 GB/s,0 kB/s,4.43 GB/s,2.88 GB/s,0 kB/s,0 kB/s,4.43 GB/s,0 kB/s,2.88 GB/s
2023-04-18 15:47:30,4.48 GB/s,0 kB/s,14.8 kB/s,3.32 GB/s,0 kB/s,4.50 GB/s,3.32 GB/s,0 kB/s,10.8 kB/s,4.50 GB/s,0 kB/s,3.32 GB/s
2023-04-18 15:47:35,4.07 GB/s,0 kB/s,0 kB/s,2.05 GB/s,0 kB/s,4.09 GB/s,2.05 GB/s,0 kB/s,0 kB/s,4.09 GB/s,0 kB/s,2.05 GB/s
2023-04-18 15:47:40,3.30 GB/s,0 kB/s,33.6 kB/s,2.06 GB/s,0 kB/s,3.30 GB/s,2.06 GB/s,0 kB/s,21.6 kB/s,3.31 GB/s,0 kB/s,2.06 GB/s
2023-04-18 15:47:45,2.47 GB/s,0 kB/s,22.4 kB/s,1.68 GB/s,0 kB/s,2.49 GB/s,1.68 GB/s,0 kB/s,10.8 kB/s,2.49 GB/s,0 kB/s,1.68 GB/s
2023-04-18 15:47:50,2.33 GB/s,0 kB/s,0 kB/s,1.44 GB/s,0 kB/s,2.34 GB/s,1.44 GB/s,0 kB/s,0 kB/s,2.34 GB/s,0 kB/s,1.44 GB/s
2023-04-18 15:47:55,2.03 GB/s,0 kB/s,19.2 kB/s,1.29 GB/s,0 kB/s,2.03 GB/s,1.29 GB/s,0 kB/s,24.8 kB/s,2.03 GB/s,0 kB/s,1.29 GB/s
2023-04-18 15:48:00,5.08 GB/s,0 kB/s,23.6 kB/s,3.13 GB/s,0 kB/s,5.09 GB/s,3.13 GB/s,0 kB/s,19.2 kB/s,5.09 GB/s,0 kB/s,3.13 GB/s
2023-04-18 15:48:05,3.36 GB/s,0 kB/s,0 kB/s,2.13 GB/s,0 kB/s,3.37 GB/s,2.13 GB/s,0 kB/s,0 kB/s,3.37 GB/s,0 kB/s,2.13 GB/s
2023-04-18 15:48:10,2.83 GB/s,0 kB/s,0 kB/s,1.75 GB/s,0 kB/s,2.83 GB/s,1.75 GB/s,0 kB/s,0 kB/s,2.83 GB/s,0 kB/s,1.75 GB/s
2023-04-18 15:48:15,2.10 GB/s,0 kB/s,67.2 kB/s,1.36 GB/s,0 kB/s,2.10 GB/s,1.36 GB/s,0 kB/s,60 kB/s,2.10 GB/s,0 kB/s,1.36 GB/s
2023-04-18 15:48:20,1.22 GB/s,0 kB/s,0 kB/s,786 MB/s,0 kB/s,1.24 GB/s,786 MB/s,0 kB/s,0 kB/s,1.24 GB/s,0 kB/s,786 MB/s
2023-04-18 15:48:25,1.19 GB/s,0 kB/s,11.6 kB/s,818 MB/s,0 kB/s,1.20 GB/s,818 MB/s,0 kB/s,10.8 kB/s,1.20 GB/s,0 kB/s,818 MB/s
2023-04-18 15:48:30,2.30 GB/s,0 kB/s,113 kB/s,1.47 GB/s,0 kB/s,2.31 GB/s,1.47 GB/s,0 kB/s,576 kB/s,2.32 GB/s,0 kB/s,1.47 GB/s
2023-04-18 15:48:35,3.03 GB/s,0 kB/s,0 kB/s,1.92 GB/s,0 kB/s,3.04 GB/s,1.92 GB/s,0 kB/s,0 kB/s,3.04 GB/s,0 kB/s,1.92 GB/s
2023-04-18 15:48:40,4.17 GB/s,0 kB/s,34 kB/s,2.56 GB/s,0 kB/s,4.18 GB/s,2.56 GB/s,0 kB/s,21.6 kB/s,4.18 GB/s,0 kB/s,2.56 GB/s
2023-04-18 15:48:45,922 MB/s,0 kB/s,22.4 kB/s,593 MB/s,0 kB/s,923 MB/s,592 MB/s,0 kB/s,10.8 kB/s,925 MB/s,0 kB/s,592 MB/s
2023-04-18 15:48:50,2.23 GB/s,0 kB/s,0 kB/s,1.57 GB/s,0 kB/s,2.24 GB/s,1.57 GB/s,0 kB/s,0 kB/s,2.24 GB/s,0 kB/s,1.57 GB/s
2023-04-18 15:48:55,1.39 GB/s,0 kB/s,11.6 kB/s,845 MB/s,0 kB/s,1.40 GB/s,845 MB/s,0 kB/s,10.8 kB/s,1.40 GB/s,0 kB/s,845 MB/s
2023-04-18 15:49:00,2.89 GB/s,0 kB/s,0 kB/s,1.77 GB/s,0 kB/s,2.89 GB/s,1.77 GB/s,0 kB/s,0 kB/s,2.90 GB/s,0 kB/s,1.77 GB/s
2023-04-18 15:49:05,4.04 GB/s,0 kB/s,19.6 kB/s,2.49 GB/s,0 kB/s,4.04 GB/s,2.49 GB/s,0 kB/s,19.6 kB/s,4.04 GB/s,0 kB/s,2.49 GB/s
2023-04-18 15:49:10,2.11 GB/s,0 kB/s,12 kB/s,1.33 GB/s,0 kB/s,2.12 GB/s,1.33 GB/s,0 kB/s,8.40 kB/s,2.12 GB/s,0 kB/s,1.33 GB/s
2023-04-18 15:49:15,1.95 GB/s,0 kB/s,33.6 kB/s,1.21 GB/s,0 kB/s,1.96 GB/s,1.21 GB/s,0 kB/s,30 kB/s,1.96 GB/s,0 kB/s,1.21 GB/s
2023-04-18 15:49:20,2.21 GB/s,0 kB/s,0 kB/s,1.41 GB/s,0 kB/s,2.22 GB/s,1.41 GB/s,0 kB/s,0 kB/s,2.22 GB/s,0 kB/s,1.41 GB/s
