"Time","Timestamp [ms]","iowait [Ratios]","irq [Ratios]","nice [Ratios]","softirq [Ratios]","steal [Ratios]","system [Ratios]","user [Ratios]","Used [MiB]","Buffer [MiB]","Cached [MiB]","Free [MiB]","br-10cd1f6f3899 receive [MB/s]","docker0 receive [MB/s]","eth0 receive [MB/s]","eth1 receive [MB/s]","lo receive [MB/s]","veth6750e95 receive [MB/s]","br-10cd1f6f3899 transmit [MB/s]","docker0 transmit [MB/s]","eth0 transmit [MB/s]","eth1 transmit [MB/s]","lo transmit [MB/s]","veth6750e95 transmit [MB/s]","total-req-rate [req/s]","ok-req-rate [req/s]","error-req-rate [req/s]","avg-res-time [ms]","ServerStatus"
"2023-04-18 16:33:05","1681810385000","0","0","0","0.036000000000000004","0.026000000000000002","0.046","0.17800000000000002","336","28.1","515","90.6","5390","0","0.033600000000000005","3270","0","5400","3270","0","0.038","5410","0","3270","2.4","2.4","0","1010","0"
"2023-04-18 16:33:10","1681810390000","0","0","0","0.042","0.022000000000000002","0.044000000000000004","0.17800000000000002","336","28.1","515","90.6","5250","0","0.034","3290","0","5260","3290","0","0.0308","5270","0","3290","2.36","2.36","0","1050","0"
"2023-04-18 16:33:15","1681810395000","0.002","0","0","0.024","0.022000000000000002","0.027999999999999997","0.084","336","28.1","515","90.6","2190","0","0","1410","0","2200","1410","0","0","2200","0","1410","2.44","2.44","0","1060","0"
"2023-04-18 16:33:20","1681810400000","0","0","0","0.016","0.012","0.02","0.11","329","28.1","515","97.2","3210","0","0","2029.9999999999998","0","3220","2029.9999999999998","0","0","3220","0","2029.9999999999998","2.4","2.4","0","1060","0"
"2023-04-18 16:33:25","1681810405000","0","0","0","0.048","0.027999999999999997","0.048","0.106","329","28.1","515","97.2","2330","0","0.0448","1560","0","2350","1560","0","0.040799999999999996","2350","0","1560","2.42","2.42","0","1000","0"
"2023-04-18 16:33:30","1681810410000","0","0","0","0.01","0.002","0.006","0.11199999999999999","329","28.1","515","97.2","4090","0","0.012","2490","0","4100","2490","0","0.008400000000000001","4100","0","2490","2.45","2.45","0","950","0"
"2023-04-18 16:33:35","1681810415000","0","0","0","0.012","0.022000000000000002","0.01","0.03","329","28.1","515","97.2","109","0","0","788","0","113","788","0","0","115","0","788","2.29","2.29","0","932","0"
"2023-04-18 16:33:40","1681810420000","0","0","0","0.02","0.027999999999999997","0.034","0.052000000000000005","329","28.1","515","97.2","1370","0","0.0588","266","0","1380","266","0","0.0588","1380","0","266","2.2","2.2","0","970","0"
"2023-04-18 16:33:45","1681810425000","0","0","0","0.038","0.027999999999999997","0.042","0.084","329","28.1","515","97.2","1530","0","0.132","1630","0","1540","1630","0","0.12","1540","0","1630","2.07","2.07","0","1010","0"
"2023-04-18 16:33:50","1681810430000","0","0","0","0.006","0.01","0.024","0.038","329","28.1","515","97.2","1220","0","0.039200000000000006","233","0","1230","233","0","0.039200000000000006","1230","0","233","2.05","2.05","0","1030","0"
"2023-04-18 16:33:55","1681810435000","0","0","0","0.006","0.013999999999999999","0.013999999999999999","0.114","329","28.1","515","97.2","3000","0","0","1870","0","3010","1870","0","0","3010","0","1870","2","2","0","871","0"
"2023-04-18 16:34:00","1681810440000","0","0","0","0.032","0.042","0.036000000000000004","0.09","329","28.1","515","97.2","2440","0","0","1620","0","2450","1620","0","0","2450","0","1620","1.84","1.84","0","764","0"
"2023-04-18 16:34:05","1681810445000","0","0","0","0.026000000000000002","0.036000000000000004","0.032","0.13","329","28.1","515","97.2","3290","0","0.0448","2590","0","3300","2590","0","0.040799999999999996","3300","0","2590","1.75","1.75","0","794","0"
"2023-04-18 16:34:10","1681810450000","0","0","0","0.008","0.012","0.016","0.05","329","28.1","515","97.2","2020","0","0","750","0","2020","749","0","0","2029.9999999999998","0","749","1.64","1.64","0","776","0"
"2023-04-18 16:34:15","1681810455000","0","0","0","0.013999999999999999","0.016","0.018000000000000002","0.048","329","28.1","515","97.2","1150","0","0.0112","751","0","1160","751","0","0.0108","1160","0","751","1.53","1.53","0","783","0"
"2023-04-18 16:34:20","1681810460000","0","0","0","0.012","0.006","0.02","0.06","333","28.1","515","93.2","1940","0","0.012","1290","0","1950","1290","0","0.008400000000000001","1950","0","1290","1.49","1.49","0","805","0"
"2023-04-18 16:34:25","1681810465000","0","0","0","0.036000000000000004","0.032","0.036000000000000004","0.096","331","28.1","515","95.4","2290","0","0.033600000000000005","1510","0","2310","1510","0","0.03","2310","0","1510","1.35","1.35","0","805","0"
"2023-04-18 16:34:30","1681810470000","0","0","0","0.008","0.01","0.01","0.052000000000000005","331","28.1","515","95.4","1270","0","0.124","741","0","1270","741","0","0.589","1270","0","741","1.4","1.4","0","843","0"
"2023-04-18 16:34:35","1681810475000","0","0","0","0.006","0.002","0.012","0.068","331","28.1","515","95.4","2250","0","0.0112","1390","0","2250","1390","0","0.0108","2250","0","1390","1.42","1.42","0","821","0"
"2023-04-18 16:34:40","1681810480000","0","0","0","0.008","0.002","0.01","0.012","331","28.1","515","95.4","111","0","0","98.7","0","115","98.6","0","0","117","0","98.6","1.4","1.4","0","764","0"
"2023-04-18 16:34:45","1681810485000","0","0","0","0.006","0.004","0.004","0.08199999999999999","331","28.1","515","95.4","3010","0","0","1850","0","3020","1850","0","0","3020","0","1850","1.4","1.4","0","685","0"
"2023-04-18 16:34:50","1681810490000","0","0","0","0.026000000000000002","0.01","0.027999999999999997","0.126","331","28.1","515","95.4","4100","0","0","2560","0","4110","2560","0","0","4110","0","2560","1.4","1.4","0","658","0"
"2023-04-18 16:34:55","1681810495000","0","0","0","0.013999999999999999","0.01","0.013999999999999999","0.1","331","28.1","515","95.4","3830","0","0.0134","2380","0","3830","2380","0","0.019","3830","0","2380","1.4","1.4","0","653","0"
"2023-04-18 16:35:00","1681810500000","0","0","0","0.02","0.022000000000000002","0.04","0.098","331","28.1","515","95.4","2250","0","0.019600000000000003","1480","0","2260","1480","0","0.019600000000000003","2260","0","1480","1.38","1.38","0","587","0"
"2023-04-18 16:35:05","1681810505000","0","0","0","0.013999999999999999","0.013999999999999999","0.022000000000000002","0.044000000000000004","331","28.1","515","95.4","1150","0","0.132","707","0","1150","707","0","0.128","1150","0","707","1.4","1.4","0","588","0"
"2023-04-18 16:35:10","1681810510000","0","0","0","0.027999999999999997","0.027999999999999997","0.032","0.084","331","28.1","515","95.4","2100","0","0.07840000000000001","1360","0","2110","1360","0","0.07840000000000001","2110","0","1360","1.4","1.4","0","569","0"
"2023-04-18 16:35:15","1681810515000","0","0","0","0.022000000000000002","0.013999999999999999","0.024","0.07400000000000001","331","28.1","515","95.4","1990","0","0","1260","0","1990","1260","0","0","1990","0","1260","1.38","1.38","0","594","0"
"2023-04-18 16:35:20","1681810520000","0","0","0","0.027999999999999997","0.026000000000000002","0.052000000000000005","0.06","331","28.1","515","95.4","365","0","0","320","0","377","320","0","0","379","0","320","1.38","1.38","0","530","0"
"2023-04-18 16:35:25","1681810525000","0","0","0","0.01","0.004","0.013999999999999999","0.076","331","28.1","515","95.4","2890","0","0.033600000000000005","1760","0","2890","1760","0","0.03","2900","0","1760","1.4","1.4","0","554","0"
"2023-04-18 16:35:30","1681810530000","0","0","0","0.027999999999999997","0.04","0.032","0.076","331","28.1","515","95.4","1950","0","0.012","1280","0","1960","1280","0","0.008400000000000001","1960","0","1280","1.36","1.36","0","559","0"
"2023-04-18 16:35:35","1681810535000","0","0","0","0.04","0.04","0.042","0.08199999999999999","331","28.1","515","95.4","2240","0","0","1410","0","2250","1410","0","0","2250","0","1410","1.4","1.4","0","596","0"
"2023-04-18 16:35:40","1681810540000","0","0","0","0.054000000000000006","0.034","0.054000000000000006","0.08800000000000001","331","28.1","515","95.4","835","0","0","1120","0","852","1120","0","0","854","0","1120","1.36","1.36","0","643","0"
"2023-04-18 16:35:45","1681810545000","0","0","0","0.042","0.042","0.046","0.10400000000000001","331","28.1","515","95.4","2590","0","0.0224","1530","0","2610","1530","0","0.0108","2610","0","1530","1.4","1.4","0","741","0"
"2023-04-18 16:35:50","1681810550000","0","0","0","0.042","0.034","0.052000000000000005","0.09","331","28.1","515","95.4","2540","0","0","1360","0","2550","1360","0","0","2560","0","1360","1.36","1.36","0","779","0"
"2023-04-18 16:35:55","1681810555000","0","0","0","0.032","0.026000000000000002","0.048","0.11599999999999999","335","28.1","515","91.4","3130","0","0.0224","2000","0","3140","2000","0","0.0108","3150","0","2000","1.4","1.4","0","797","0"
"2023-04-18 16:36:00","1681810560000","0","0","0","0.036000000000000004","0.026000000000000002","0.06","0.096","335","28.1","515","91.4","1360","0","0.0116","914","0","1370","914","0","0.0108","1370","0","914","1.38","1.38","0","797","0"
"2023-04-18 16:36:05","1681810565000","0","0","0","0.01","0.016","0.02","0.026000000000000002","335","28.1","515","91.4","145","0","0.0448","128","0","150","128","0","0.0308","152","0","128","1.38","1.38","0","844","0"
"2023-04-18 16:36:10","1681810570000","0","0","0","0.022000000000000002","0.018000000000000002","0.032","0.048","335","28.1","515","91.4","216","0","0.0112","241","0","224","241","0","0.01","226","0","241","1.4","1.4","0","805","0"
"2023-04-18 16:36:15","1681810575000","0","0","0","0.06","0.044000000000000004","0.062","0.12","333","28.1","515","93.4","1880","0","0","1590","0","1900","1590","0","0","1900","0","1590","1.38","1.38","0","855","0"
"2023-04-18 16:36:20","1681810580000","0","0","0","0.008","0.006","0.018000000000000002","0.10400000000000001","333","28.1","515","93.4","3370","0","0.0112","2250","0","3370","2250","0","0.0108","3380","0","2250","1.38","1.38","0","889","0"
"2023-04-18 16:36:25","1681810585000","0","0","0","0.016","0.013999999999999999","0.013999999999999999","0.05","333","28.1","515","93.4","1820","0","0.0456","668","0","1830","668","0","0.0384","1830","0","668","1.42","1.42","0","888","0"
"2023-04-18 16:36:30","1681810590000","0","0","0","0.013999999999999999","0.008","0.016","0.12","333","28.1","515","93.4","3890","0","0.113","2390","0","3890","2390","0","0.586","3890","0","2390","1.4","1.4","0","866","0"
"2023-04-18 16:36:35","1681810595000","0","0","0","0.026000000000000002","0.016","0.04","0.07200000000000001","333","28.1","515","93.4","1260","0","0","874","0","1270","874","0","0","1270","0","874","1.4","1.4","0","833","0"
"2023-04-18 16:36:40","1681810600000","0","0","0","0.06","0.036000000000000004","0.057999999999999996","0.124","333","28.1","515","93.4","1480","0","0","1130","0","1500","1130","0","0","1510","0","1130","1.38","1.38","0","800","0"
"2023-04-18 16:36:45","1681810605000","0","0","0","0.036000000000000004","0.016","0.03","0.07","333","28.1","515","93.4","1450","0","0","862","0","1450","862","0","0","1460","0","862","1.42","1.42","0","822","0"
"2023-04-18 16:36:50","1681810610000","0","0","0","0.008","0.006","0.012","0.018000000000000002","333","28.1","515","93.4","91.7","0","0","84.1","0","94.1","84","0","0","96","0","84","1.42","1.42","0","814","0"
"2023-04-18 16:36:55","1681810615000","0","0","0","0.0239","0.016","0.039900000000000005","0.0678","333","28.1","515","93.4","1140","0","0","736","0","1150","736","0","0","1150","0","736","1.4","1.4","0","789","0"
"2023-04-18 16:37:00","1681810620000","0","0","0","0.022099999999999998","0.018000000000000002","0.0341","0.0521","333","28.1","515","93.4","1030","0","0.0225","712","0","1040","712","0","0.0108","1040","0","712","1.38","1.38","0","760","0"
"2023-04-18 16:37:05","1681810625000","0","0","0","0.046","0.052000000000000005","0.05","0.1","333","28.1","515","93.4","1400","0","0.0264","960","0","1410","960","0","0.0216","1420","0","960","1.31","1.31","0","808","0"
"2023-04-18 16:37:10","1681810630000","0","0","0","0.02","0.027999999999999997","0.026000000000000002","0.026000000000000002","333","28.1","515","93.4","156","0","0","105","0","161","104","0","0","162","0","104","1.31","1.31","0","873","0"
"2023-04-18 16:37:15","1681810635000","0","0","0","0.032","0.024","0.042","0.078","333","28.1","515","93.4","1170","0","0","790","0","1180","790","0","0","1180","0","790","1.25","1.25","0","810","0"
"2023-04-18 16:37:20","1681810640000","0","0","0","0.018000000000000002","0.01","0.022000000000000002","0.052000000000000005","333","28.1","515","93.4","1230","0","0","792","0","1240","792","0","0","1240","0","792","1.24","1.24","0","862","0"
"2023-04-18 16:37:25","1681810645000","0","0","0","0.024","0.024","0.027999999999999997","0.057999999999999996","333","28.1","515","93.4","1050","0","0.033600000000000005","713","0","1050","713","0","0.03","1060","0","713","1.2","1.2","0","877","0"
"2023-04-18 16:37:30","1681810650000","0","0","0","0.024","0.016","0.036000000000000004","0.14","333","28.1","515","93.4","4200","0","0.012","2580","0","4210","2580","0","0.008400000000000001","4210","0","2580","1.16","1.16","0","915","0"
"2023-04-18 16:37:35","1681810655000","0","0","0","0.012","0.012","0.027999999999999997","0.044000000000000004","333","28.1","515","93.4","1030","0","0","676","0","1040","676","0","0","1040","0","676","1.16","1.16","0","885","0"
"2023-04-18 16:37:40","1681810660000","0","0","0","0.016","0.008","0.038","0.07","333","28.1","515","93.4","1150","0","0.034","1350","0","1150","1350","0","0.0216","1160","0","1350","1.09","1.09","0","825","0"
"2023-04-18 16:37:45","1681810665000","0","0","0","0.016","0.01","0.027999999999999997","0.055999999999999994","333","28.1","515","93.4","2090","0","0.0112","715","0","2100","715","0","0.0108","2100","0","715","1.07","1.07","0","810","0"
"2023-04-18 16:37:50","1681810670000","0","0","0","0.016","0.018000000000000002","0.024","0.026000000000000002","333","28.1","515","93.4","126","0","0.0112","111","0","130","111","0","0.0108","132","0","111","1.05","1.05","0","820","0"
"2023-04-18 16:37:55","1681810675000","0","0","0","0.026000000000000002","0.032","0.024","0.06","333","28.1","515","93.4","1200","0","0","779","0","1200","779","0","0","1210","0","779","1.04","1.04","0","822","0"
"2023-04-18 16:38:00","1681810680000","0","0","0","0.008","0.008","0.008","0.034","333","28.1","515","93.4","887","0","0","581","0","889","580","0","0","891","0","580","1.09","1.09","0","782","0"
"2023-04-18 16:38:05","1681810685000","0","0","0","0.026000000000000002","0.024","0.034","0.057999999999999996","333","28.1","515","93.4","1260","0","0.0148","802","0","1270","802","0","0.0108","1270","0","802","1.07","1.07","0","645","0"
"2023-04-18 16:38:10","1681810690000","0","0","0","0.012","0.006","0.018000000000000002","0.046","333","28.1","515","93.4","1100","0","0.033600000000000005","726","0","1100","726","0","0.0108","1110","0","726","1.07","1.07","0","645","0"
"2023-04-18 16:38:15","1681810695000","0","0","0","0.03","0.022000000000000002","0.032","0.057999999999999996","333","28.1","515","93.2","1130","0","0.0116","735","0","1130","735","0","0.0108","1130","0","735","1.04","1.04","0","588","0"
"2023-04-18 16:38:20","1681810700000","0","0","0","0.036000000000000004","0.027999999999999997","0.062","0.07","333","28.1","515","93.2","400","0","0.034","360","0","413","360","0","0.0216","415","0","360","1.05","1.05","0","647","0"
"2023-04-18 16:38:25","1681810705000","0","0","0","0.004","0.01","0.012","0.013999999999999999","333","28.1","515","93.2","62.9","0","0.0456","40.8","0","64.4","40.7","0","0.0384","66.3","0","40.7","1.09","1.09","0","677","0"
"2023-04-18 16:38:30","1681810710000","0","0","0","0.012","0.013999999999999999","0.013999999999999999","0.078","333","28.1","515","93.5","1070","0","0.113","1230","0","1070","1230","0","0.591","1070","0","1230","1.05","1.05","0","626","0"
"2023-04-18 16:38:35","1681810715000","0","0","0","0.016","0.02","0.027999999999999997","0.07200000000000001","333","28.1","515","93.5","3040","0","0.0224","1340","0","3040","1340","0","0.0108","3050","0","1340","1.07","1.07","0","618","0"
"2023-04-18 16:38:40","1681810720000","0","0","0","0.006","0.006","0.01","0.06","333","28.1","515","93.5","2029.9999999999998","0","0","1250","0","2040","1250","0","0","2040","0","1250","1.07","1.07","0","625","0"
"2023-04-18 16:38:45","1681810725000","0","0","0","0.006","0.002","0.004","0.076","333","28.1","515","93.5","2790","0","0.0116","1720","0","2800","1720","0","0.0108","2800","0","1720","1.07","1.07","0","601","0"
"2023-04-18 16:38:50","1681810730000","0","0","0","0.03","0.016","0.026000000000000002","0.057999999999999996","333","28.1","515","93.5","1320","0","0","855","0","1330","855","0","0","1330","0","855","1.07","1.07","0","591","0"
"2023-04-18 16:38:55","1681810735000","0","0","0","0.008","0.01","0.008","0.062","333","28.1","515","93.5","1860","0","0","1150","0","1860","1150","0","0","1860","0","1150","1.05","1.05","0","577","0"
"2023-04-18 16:39:00","1681810740000","0","0","0","0.02","0.016","0.012","0.032","333","28.1","515","93.5","187","0","0","168","0","193","168","0","0","195","0","168","1.05","1.05","0","595","0"
"2023-04-18 16:39:05","1681810745000","0","0","0","0.02","0.032","0.032","0.062","333","28.1","515","93.5","1110","0","0","722","0","1110","722","0","0","1110","0","722","1.05","1.05","0","575","0"
"2023-04-18 16:39:10","1681810750000","0","0","0","0.016","0.018000000000000002","0.032","0.027999999999999997","333","28.1","515","93.5","192","0","0","192","0","199","191","0","0","201","0","191","1.09","1.09","0","617","0"
"2023-04-18 16:39:15","1681810755000","0","0","0","0.013999999999999999","0.012","0.022000000000000002","0.08199999999999999","333","28.1","515","93.5","2080","0","0","1340","0","2090","1340","0","0","2090","0","1340","1.07","1.07","0","582","0"
"2023-04-18 16:39:20","1681810760000","0","0","0","0.006","0.004","0.01","0.048","333","28.1","515","93.5","1940","0","0","1180","0","1940","1180","0","0","1940","0","1180","1.07","1.07","0","544","0"
"2023-04-18 16:39:25","1681810765000","0","0","0","0.018000000000000002","0.012","0.016","0.078","333","28.1","515","93.5","2110","0","0.056","1290","0","2120","1290","0","0.0516","2120","0","1290","1.05","1.05","0","558","0"
"2023-04-18 16:39:30","1681810770000","0","0","0","0.036000000000000004","0.042","0.05","0.07400000000000001","333","28.1","515","93.5","1290","0","0.012","872","0","1300","872","0","0.008400000000000001","1300","0","872","1.05","1.05","0","557","0"
"2023-04-18 16:39:35","1681810775000","0","0","0","0.006","0.004","0.006","0.05","333","28.1","515","93.5","1850","0","0","1140","0","1860","1140","0","0","1860","0","1140","1.05","1.05","0","601","0"
"2023-04-18 16:39:40","1681810780000","0","0","0","0.013999999999999999","0.00799","0.024","0.03","333","28.1","515","93.5","192","0","0","174","0","199","174","0","0","200","0","174","1.07","1.07","0","590","0"
"2023-04-18 16:39:45","1681810785000","0","0","0","0.012","0.012","0.012","0.01","333","28.1","515","93.5","77.9","0","0.0224","68.9","0","80.3","68.8","0","0.0216","82.2","0","68.8","1.07","1.07","0","614","0"
"2023-04-18 16:39:50","1681810790000","0","0","0","0.008","0.002","0.01","0.084","333","28.1","515","93.5","3050","0","0","1870","0","3050","1870","0","0","3050","0","1870","1.05","1.05","0","603","0"
"2023-04-18 16:39:55","1681810795000","0","0","0","0","0.006","0.008","0.01","333","28.1","515","93.5","71","0","0.0448","53.9","0","72.9","53.8","0","0.0216","74.9","0","53.8","1.09","1.09","0","587","0"
"2023-04-18 16:40:00","1681810800000","0","0","0","0.018000000000000002","0.018000000000000002","0.013999999999999999","0.07","333","28.1","515","93.5","2090","0","0","1330","0","2100","1330","0","0","2100","0","1330","1.07","1.07","0","564","0"
"2023-04-18 16:40:05","1681810805000","0","0","0","0.036000000000000004","0.048","0.05","0.106","333","28.1","515","93.5","2180","0","0.0112","1400","0","2190","1400","0","0.0108","2190","0","1400","1.02","1.02","0","531","0"
"2023-04-18 16:40:10","1681810810000","0","0","0","0.03","0.04","0.038","0.084","333","28.1","515","93.5","2170","0","0","1400","0","2170","1400","0","0","2170","0","1400","1.04","1.04","0","607","0"
"2023-04-18 16:40:15","1681810815000","0","0","0","0.016","0.018000000000000002","0.036000000000000004","0.046","333","28.1","515","93.5","1070","0","0","697","0","1080","697","0","0","1080","0","697","1.04","1.04","0","665","0"
"2023-04-18 16:40:20","1681810820000","0","0","0","0.032","0.022000000000000002","0.036000000000000004","0.052000000000000005","333","28.1","515","93.5","285","0","0.0228","728","0","294","728","0","0.0216","296","0","728","1.07","1.07","0","717","0"
"2023-04-18 16:40:25","1681810825000","0","0","0","0.02","0.027999999999999997","0.032","0.106","333","28.1","515","93.5","3070","0","0.0456","1450","0","3070","1450","0","0.0384","3070","0","1450","1.07","1.07","0","741","0"
"2023-04-18 16:40:30","1681810830000","0","0","0","0.04","0.04","0.048","0.057999999999999996","333","28.1","515","93.5","328","0","0.158","349","0","340","349","0","0.615","342","0","349","1.05","1.05","0","702","0"
"2023-04-18 16:40:35","1681810835000","0","0","0","0.027999999999999997","0.016","0.024","0.11","333","28.1","515","93.5","3290","0","0","2009.9999999999998","0","3300","2009.9999999999998","0","0","3310","0","2009.9999999999998","1.04","1.04","0","812","0"
"2023-04-18 16:40:40","1681810840000","0","0","0","0.02","0.016","0.026000000000000002","0.026000000000000002","333","28.1","515","93.5","191","0","0.0228","173","0","197","173","0","0.0216","199","0","173","1.04","1.04","0","839","0"
"2023-04-18 16:40:45","1681810845000","0","0","0","0.01","0.01","0.018000000000000002","0.04","333","28.1","515","93.5","1080","0","0","681","0","1080","681","0","0","1080","0","681","1.07","1.07","0","851","0"
"2023-04-18 16:40:50","1681810850000","0","0","0","0.012","0.008","0.016","0.032","333","28.1","515","93.5","975","0","0","623","0","978","623","0","0","980","0","623","1.05","1.05","0","874","0"
"2023-04-18 16:40:55","1681810855000","0","0","0","0.034","0.03","0.044000000000000004","0.08199999999999999","333","28.1","515","93.5","1030","0","0","917","0","1040","917","0","0","1040","0","917","1.04","1.04","0","898","0"
"2023-04-18 16:41:00","1681810860000","0","0","0","0.01","0.008","0.006","0.03","333","28.1","515","93.5","1370","0","0","644","0","1370","644","0","0","1370","0","644","1.11","1.11","0","922","0"
"2023-04-18 16:41:05","1681810865000","0","0","0","0.032","0.03","0.038","0.027999999999999997","333","28.1","515","93.5","163","0","0","173","0","169","173","0","0","171","0","173","1.07","1.07","0","820","0"
"2023-04-18 16:41:10","1681810870000","0","0","0","0.032","0.022000000000000002","0.044000000000000004","0.08199999999999999","333","28.1","515","93.5","2180","0","0.0228","1400","0","2180","1400","0","0.020800000000000003","2190","0","1400","1.07","1.07","0","806","0"
"2023-04-18 16:41:15","1681810875000","0","0","0","0.018000000000000002","0.022000000000000002","0.027999999999999997","0.066","333","28.1","515","93.5","1940","0","0.0232","1200","0","1940","1200","0","0.0192","1940","0","1200","1.07","1.07","0","792","0"
"2023-04-18 16:41:20","1681810880000","0","0","0","0.016","0.008","0.022000000000000002","0.086","337","28.1","515","89.5","2210","0","0.0116","1410","0","2220","1410","0","0.0108","2220","0","1410","1.07","1.07","0","768","0"
"2023-04-18 16:41:25","1681810885000","0","0","0","0.008","0.006","0.008","0.068","337","28.1","515","89.5","1940","0","0.0564","1760","0","1950","1760","0","0.041600000000000005","1950","0","1760","1.07","1.07","0","768","0"
"2023-04-18 16:41:30","1681810890000","0","0","0","0.027999999999999997","0.042","0.036000000000000004","0.11599999999999999","333","28.1","515","93.6","3190","0","0","1400","0","3200","1400","0","0","3200","0","1400","1.07","1.07","0","673","0"
"2023-04-18 16:41:35","1681810895000","0","0","0","0.022000000000000002","0.032","0.032","0.078","333","28.1","515","93.4","2190","0","0.0224","1390","0","2200","1390","0","0.0108","2200","0","1390","1.09","1.09","0","663","0"
"2023-04-18 16:41:40","1681810900000","0","0","0","0.026000000000000002","0.02","0.026000000000000002","0.06","333","28.1","515","93.4","1070","0","0","681","0","1070","681","0","0","1080","0","681","1.05","1.05","0","685","0"
"2023-04-18 16:41:45","1681810905000","0","0","0","0.004","0.004","0.01","0.03","333","28.1","515","93.4","935","0","0","574","0","936","574","0","0","938","0","574","1.05","1.05","0","685","0"
"2023-04-18 16:41:50","1681810910000","0","0","0","0.004","0.002","0.012","0.055999999999999994","333","28.1","515","93.4","2070","0","0.0116","1260","0","2070","1260","0","0.0108","2070","0","1260","1.09","1.09","0","650","0"
"2023-04-18 16:41:55","1681810915000","0","0","0","0.026000000000000002","0.018000000000000002","0.03","0.022000000000000002","333","28.1","515","93.4","192","0","0","195","0","199","195","0","0","201","0","195","1.05","1.05","0","583","0"
"2023-04-18 16:42:00","1681810920000","0","0","0","0.018000000000000002","0.013999999999999999","0.02","0.098","333","28.1","515","93.4","2200","0","0.012","2040","0","2200","2040","0","0.008400000000000001","2200","0","2040","1.09","1.09","0","620","0"
"2023-04-18 16:42:05","1681810925000","0","0","0","0.006","0.01","0.01","0.086","333","28.1","515","93.4","3270","0","0","1320","0","3270","1320","0","0","3270","0","1320","1.07","1.07","0","584","0"
"2023-04-18 16:42:10","1681810930000","0","0","0","0","0.002","0.004","0.032","333","28.1","515","93.4","977","0","0","597","0","977","597","0","0","979","0","597","1.07","1.07","0","525","0"
"2023-04-18 16:42:15","1681810935000","0","0","0","0.024","0.012","0.02","0.064","333","28.1","515","93.4","1100","0","0.0308","1290","0","1100","1290","0","0.0304","1100","0","1290","1.04","1.04","0","506","0"
"2023-04-18 16:42:20","1681810940000","0","0","0","0.002","0.002","0.004","0.026000000000000002","333","28.1","515","93.4","1880","0","0.098","555","0","1890","555","0","0.098","1890","0","555","1.02","1.02","0","504","0"
"2023-04-18 16:42:25","1681810945000","0","0","0","0.004","0.004","0.004","0.038","333","28.1","515","93.4","1120","0","0.136","680","0","1120","680","0","0.128","1120","0","680","1","1","0","496","0"
"2023-04-18 16:42:30","1681810950000","0","0","0","0","0.002","0.002","0.008","333","28.1","515","93.4","12.1","0","0.139","7.6","0","12.1","7.49","0","0.613","14.1","0","7.49","0.964","0.964","0","432","0"
"2023-04-18 16:42:35","1681810955000","0","0","0","0.008","0.01","0.012","0.016","333","28.1","515","93.4","79.5","0","0.045200000000000004","71.3","0","81.9","71.2","0","0.0324","83.8","0","71.2","0.945","0.945","0","371","0"
"2023-04-18 16:42:40","1681810960000","0","0","0","0.01","0.01","0.012","0.02","333","28.1","515","93.4","98.3","0","0.0116","118","0","102","118","0","0.0108","104","0","118","0.909","0.909","0","369","0"
"2023-04-18 16:42:45","1681810965000","0","0","0","0.013999999999999999","0.008","0.027999999999999997","0.046","333","28.1","515","93.4","1200","0","0","763","0","1210","763","0","0","1210","0","763","0.855","0.855","0","395","0"
"2023-04-18 16:42:50","1681810970000","0","0","0","0","0","0.002","0.027999999999999997","333","28.1","515","93.4","975","0","0","595","0","976","595","0","0","978","0","595","0.855","0.855","0","452","0"
"2023-04-18 16:42:55","1681810975000","0","0","0","0.004","0.004","0.004","0.076","333","28.1","515","93.4","2880","0","0","1750","0","2880","1750","0","0","2880","0","1750","0.818","0.818","0","392","0"
"2023-04-18 16:43:00","1681810980000","0","0","0","0","0.002","0.002","0.006","333","28.1","515","93.4","10.7","0","0.0116","6.74","0","10.7","6.63","0","0.0108","12.7","0","6.63","0.8","0.8","0","347","0"
"2023-04-18 16:43:05","1681810985000","0","0","0","0.024","0.034","0.03","0.057999999999999996","333","28.1","515","93.4","1190","0","0.11","777","0","1190","777","0","0.106","1200","0","777","0.745","0.745","0","345","0"
"2023-04-18 16:43:10","1681810990000","0","0","0","0.022000000000000002","0.013999999999999999","0.027999999999999997","0.05","333","28.1","515","93.4","1030","0","0.14300000000000002","701","0","1030","701","0","0.13","1030","0","701","0.764","0.764","0","410","0"
"2023-04-18 16:43:15","1681810995000","0","0","0","0.03","0.022000000000000002","0.03","0.048","333","28.1","515","93.4","276","0","0","244","0","285","244","0","0","287","0","244","0.764","0.764","0","421","0"
"2023-04-18 16:43:20","1681811000000","0","0","0","0.013999999999999999","0.016","0.026000000000000002","0.052000000000000005","333","28.1","515","93.4","1170","0","0","753","0","1170","753","0","0","1180","0","753","0.764","0.764","0","532","0"
"2023-04-18 16:43:25","1681811005000","0","0","0","0.008","0.004","0.004","0.034","333","28.1","515","93.4","1140","0","0.033600000000000005","681","0","1140","681","0","0.03","1140","0","681","0.764","0.764","0","573","0"
"2023-04-18 16:43:30","1681811010000","0","0","0","0.008","0.004","0.008","0.012","333","28.1","515","93.4","38.3","0","0.0232","67.1","0","40","67","0","0.0192","41.9","0","67","0.764","0.764","0","580","0"
