"Time","Timestamp","iowait","irq","nice","softirq","steal","system","user","Used","Buffer","Cached","Free","br-10cd1f6f3899 receive","docker0 receive","eth0 receive","eth1 receive","lo receive","veth6750e95 receive","br-10cd1f6f3899 transmit","docker0 transmit","eth0 transmit","eth1 transmit","lo transmit","veth6750e95 transmit","total-req-rate","ok-req-rate","error-req-rate","latency-50-percentile","latency-95-percentile","latency-99-percentile","avg-res-time","TimeToFail"
"2023-04-18 14:29:05","1681802945000","0%","0%","0%","0.400%","0.200%","0.200%","2.60%","331 MiB","27.6 MiB","502 MiB","109 MiB","1.04 GB/s","0 kB/s","90.4 kB/s","633 MB/s","0 kB/s","1.04 GB/s","633 MB/s","0 kB/s","96 kB/s","1.04 GB/s","0 kB/s","633 MB/s","1.09 req/s","1.09 req/s","0 req/s","350 ms","2.27 s","3.50 s","632 ms","139347"
"2023-04-18 14:29:10","1681802950000","0%","0%","0%","1.60%","1.60%","2.60%","6.40%","331 MiB","27.6 MiB","502 MiB","109 MiB","1.12 GB/s","0 kB/s","44.8 kB/s","785 MB/s","0 kB/s","1.12 GB/s","785 MB/s","0 kB/s","40.8 kB/s","1.12 GB/s","0 kB/s","785 MB/s","1.05 req/s","1.05 req/s","0 req/s","304 ms","2.26 s","3.55 s","603 ms","134347"
"2023-04-18 14:29:15","1681802955000","0%","0%","0%","2.40%","1.40%","2.20%","5.60%","331 MiB","27.6 MiB","502 MiB","109 MiB","1.08 GB/s","0 kB/s","23.6 kB/s","673 MB/s","0 kB/s","1.08 GB/s","673 MB/s","0 kB/s","19.2 kB/s","1.08 GB/s","0 kB/s","673 MB/s","1.05 req/s","1.05 req/s","0 req/s","288 ms","2.40 s","4.27 s","652 ms","129347"
"2023-04-18 14:29:20","1681802960000","0%","0%","0%","4.40%","2.20%","5%","6.20%","331 MiB","27.6 MiB","502 MiB","109 MiB","314 MB/s","0 kB/s","0 kB/s","295 MB/s","0 kB/s","324 MB/s","295 MB/s","0 kB/s","0 kB/s","326 MB/s","0 kB/s","295 MB/s","1.05 req/s","1.05 req/s","0 req/s","288 ms","2.39 s","4.27 s","638 ms","124347"
"2023-04-18 14:29:25","1681802965000","0%","0%","0%","2.80%","2.60%","3.60%","8.20%","331 MiB","27.6 MiB","502 MiB","109 MiB","2.16 GB/s","0 kB/s","11.2 kB/s","1.35 GB/s","0 kB/s","2.17 GB/s","1.35 GB/s","0 kB/s","10.8 kB/s","2.17 GB/s","0 kB/s","1.35 GB/s","1.04 req/s","1.04 req/s","0 req/s","337 ms","2.62 s","4.52 s","706 ms","119347"
"2023-04-18 14:29:30","1681802970000","0%","0%","0%","3.60%","3.20%","3.20%","10%","331 MiB","27.6 MiB","502 MiB","109 MiB","1.28 GB/s","0 kB/s","56 kB/s","1.47 GB/s","0 kB/s","1.29 GB/s","1.47 GB/s","0 kB/s","32.4 kB/s","1.29 GB/s","0 kB/s","1.47 GB/s","1.05 req/s","1.05 req/s","0 req/s","339 ms","2.40 s","4.27 s","702 ms","114347"
"2023-04-18 14:29:35","1681802975000","0%","0%","0%","1.000%","0.600%","1.20%","7.40%","331 MiB","27.6 MiB","502 MiB","109 MiB","3.22 GB/s","0 kB/s","0 kB/s","1.38 GB/s","0 kB/s","3.22 GB/s","1.38 GB/s","0 kB/s","0 kB/s","3.22 GB/s","0 kB/s","1.38 GB/s","1.07 req/s","1.07 req/s","0 req/s","384 ms","2.54 s","4.51 s","759 ms","109347"
"2023-04-18 14:29:40","1681802980000","0%","0%","0%","1.40%","1.20%","2.60%","7.20%","331 MiB","27.6 MiB","502 MiB","109 MiB","2.12 GB/s","0 kB/s","0 kB/s","1.30 GB/s","0 kB/s","2.12 GB/s","1.30 GB/s","0 kB/s","0 kB/s","2.13 GB/s","0 kB/s","1.30 GB/s","1.04 req/s","1.04 req/s","0 req/s","384 ms","2.62 s","4.52 s","715 ms","104347"
"2023-04-18 14:29:45","1681802985000","0%","0%","0%","3.00%","2.60%","4.20%","6.80%","331 MiB","27.6 MiB","502 MiB","109 MiB","1.03 GB/s","0 kB/s","0 kB/s","1.22 GB/s","0 kB/s","1.04 GB/s","1.22 GB/s","0 kB/s","0 kB/s","1.04 GB/s","0 kB/s","1.22 GB/s","1.04 req/s","1.04 req/s","0 req/s","398 ms","2.62 s","4.53 s","747 ms","99347"
"2023-04-18 14:29:50","1681802990000","0%","0%","0%","0%","0.200%","0.200%","1.40%","331 MiB","27.6 MiB","502 MiB","109 MiB","892 MB/s","0 kB/s","0 kB/s","9.63 MB/s","0 kB/s","893 MB/s","9.52 MB/s","0 kB/s","0 kB/s","894 MB/s","0 kB/s","9.52 MB/s","1.09 req/s","1.09 req/s","0 req/s","409 ms","2.50 s","4.50 s","746 ms","94347"
"2023-04-18 14:29:55","1681802995000","0%","0%","0%","3.60%","2.80%","3.40%","6.00%","331 MiB","27.6 MiB","502 MiB","109 MiB","1.10 GB/s","0 kB/s","0 kB/s","767 MB/s","0 kB/s","1.10 GB/s","767 MB/s","0 kB/s","0 kB/s","1.11 GB/s","0 kB/s","767 MB/s","1.07 req/s","1.07 req/s","0 req/s","365 ms","2.54 s","4.51 s","687 ms","89347"
"2023-04-18 14:30:00","1681803000000","0%","0%","0%","0.800%","0.600%","1.60%","6.40%","331 MiB","27.6 MiB","502 MiB","109 MiB","2.27 GB/s","0 kB/s","0 kB/s","1.36 GB/s","0 kB/s","2.27 GB/s","1.36 GB/s","0 kB/s","0 kB/s","2.27 GB/s","0 kB/s","1.36 GB/s","1.05 req/s","1.05 req/s","0 req/s","386 ms","3.19 s","4.64 s","746 ms","84347"
"2023-04-18 14:30:05","1681803005000","0%","0%","0%","1.40%","2.40%","1.00%","5%","331 MiB","27.6 MiB","502 MiB","109 MiB","1.02 GB/s","0 kB/s","0 kB/s","647 MB/s","0 kB/s","1.03 GB/s","647 MB/s","0 kB/s","0 kB/s","1.03 GB/s","0 kB/s","647 MB/s","1.05 req/s","1.05 req/s","0 req/s","417 ms","3.19 s","4.64 s","756 ms","79347"
"2023-04-18 14:30:10","1681803010000","0%","0%","0%","1.20%","2.60%","1.40%","8.00%","331 MiB","27.6 MiB","502 MiB","109 MiB","2.03 GB/s","0 kB/s","33.6 kB/s","1.27 GB/s","0 kB/s","2.04 GB/s","1.27 GB/s","0 kB/s","30 kB/s","2.04 GB/s","0 kB/s","1.27 GB/s","1.05 req/s","1.05 req/s","0 req/s","393 ms","2.58 s","4.52 s","666 ms","74347"
"2023-04-18 14:30:15","1681803015000","0%","0%","0%","1.80%","2.60%","1.60%","8.40%","331 MiB","27.6 MiB","502 MiB","109 MiB","2.05 GB/s","0 kB/s","12 kB/s","1.27 GB/s","0 kB/s","2.05 GB/s","1.27 GB/s","0 kB/s","8.40 kB/s","2.05 GB/s","0 kB/s","1.27 GB/s","1.09 req/s","1.09 req/s","0 req/s","411 ms","2.50 s","4.50 s","694 ms","69347"
"2023-04-18 14:30:20","1681803020000","0%","0%","0%","1.00%","1.20%","2.20%","6.80%","329 MiB","27.6 MiB","502 MiB","111 MiB","1.94 GB/s","0 kB/s","0 kB/s","1.21 GB/s","0 kB/s","1.95 GB/s","1.21 GB/s","0 kB/s","0 kB/s","1.95 GB/s","0 kB/s","1.21 GB/s","1.09 req/s","1.09 req/s","0 req/s","383 ms","2.35 s","4.25 s","635 ms","64347"
"2023-04-18 14:30:25","1681803025000","0%","0%","0%","4.00%","5.40%","4.80%","5%","329 MiB","27.6 MiB","502 MiB","111 MiB","256 MB/s","0 kB/s","11.6 kB/s","281 MB/s","0 kB/s","266 MB/s","280 MB/s","0 kB/s","10.8 kB/s","268 MB/s","0 kB/s","280 MB/s","1.07 req/s","1.07 req/s","0 req/s","366 ms","2.34 s","4.26 s","608 ms","59347"
"2023-04-18 14:30:30","1681803030000","0%","0%","0%","4.60%","5.20%","5.20%","7.00%","329 MiB","27.6 MiB","502 MiB","111 MiB","334 MB/s","0 kB/s","113 kB/s","283 MB/s","0 kB/s","344 MB/s","283 MB/s","0 kB/s","583 kB/s","346 MB/s","0 kB/s","283 MB/s","1.04 req/s","1.04 req/s","0 req/s","358 ms","2.63 s","4.53 s","642 ms","54347"
"2023-04-18 14:30:35","1681803035000","0%","0%","0%","2.40%","2.60%","4.20%","8.40%","329 MiB","27.6 MiB","502 MiB","111 MiB","2.11 GB/s","0 kB/s","0 kB/s","1.35 GB/s","0 kB/s","2.11 GB/s","1.35 GB/s","0 kB/s","0 kB/s","2.11 GB/s","0 kB/s","1.35 GB/s","1.05 req/s","1.05 req/s","0 req/s","375 ms","2.58 s","4.52 s","714 ms","49347"
"2023-04-18 14:30:40","1681803040000","0%","0%","0%","1.80%","1.00%","2.00%","11.2%","329 MiB","27.6 MiB","502 MiB","111 MiB","4.10 GB/s","0 kB/s","0 kB/s","2.49 GB/s","0 kB/s","4.11 GB/s","2.49 GB/s","0 kB/s","0 kB/s","4.11 GB/s","0 kB/s","2.49 GB/s","1.09 req/s","1.09 req/s","0 req/s","406 ms","3.50 s","4.70 s","764 ms","44347"
"2023-04-18 14:30:45","1681803045000","0%","0%","0%","1.40%","1.40%","3.00%","6.00%","329 MiB","27.6 MiB","502 MiB","111 MiB","1.19 GB/s","0 kB/s","0 kB/s","765 MB/s","0 kB/s","1.20 GB/s","765 MB/s","0 kB/s","0 kB/s","1.20 GB/s","0 kB/s","765 MB/s","1.04 req/s","1.04 req/s","0 req/s","398 ms","3.57 s","4.72 s","747 ms","39347"
"2023-04-18 14:30:50","1681803050000","0%","0%","0%","0.800%","0.600%","1.40%","6.00%","329 MiB","27.6 MiB","502 MiB","111 MiB","1.18 GB/s","0 kB/s","0 kB/s","1.23 GB/s","0 kB/s","1.18 GB/s","1.23 GB/s","0 kB/s","0 kB/s","1.18 GB/s","0 kB/s","1.23 GB/s","1.05 req/s","1.05 req/s","0 req/s","433 ms","3.55 s","4.71 s","788 ms","34347"
"2023-04-18 14:30:55","1681803055000","0%","0%","0%","1.00%","1.20%","0.200%","4.00%","329 MiB","27.6 MiB","502 MiB","111 MiB","1.77 GB/s","0 kB/s","0 kB/s","592 MB/s","0 kB/s","1.78 GB/s","592 MB/s","0 kB/s","0 kB/s","1.78 GB/s","0 kB/s","592 MB/s","1.07 req/s","1.07 req/s","0 req/s","398 ms","3.16 s","4.63 s","720 ms","29347"
"2023-04-18 14:31:00","1681803060000","0%","0%","0%","0.200%","1.40%","0.600%","3.60%","329 MiB","27.6 MiB","502 MiB","111 MiB","1.13 GB/s","0 kB/s","0 kB/s","687 MB/s","0 kB/s","1.13 GB/s","687 MB/s","0 kB/s","0 kB/s","1.13 GB/s","0 kB/s","687 MB/s","1.07 req/s","1.07 req/s","0 req/s","392 ms","3.16 s","4.63 s","717 ms","24347"
"2023-04-18 14:31:05","1681803065000","0%","0%","0%","2.40%","4.60%","1.60%","9.80%","329 MiB","27.6 MiB","502 MiB","111 MiB","3.13 GB/s","0 kB/s","0 kB/s","1.93 GB/s","0 kB/s","3.13 GB/s","1.93 GB/s","0 kB/s","0 kB/s","3.13 GB/s","0 kB/s","1.93 GB/s","1.07 req/s","1.07 req/s","0 req/s","375 ms","3.16 s","4.63 s","706 ms","19347"
"2023-04-18 14:31:10","1681803070000","0%","0%","0%","0.600%","1.00%","1.000%","3.60%","329 MiB","27.6 MiB","502 MiB","111 MiB","1.15 GB/s","0 kB/s","33.6 kB/s","713 MB/s","0 kB/s","1.15 GB/s","712 MB/s","0 kB/s","30 kB/s","1.15 GB/s","0 kB/s","712 MB/s","1.05 req/s","1.05 req/s","0 req/s","367 ms","3.19 s","4.64 s","696 ms","14347"
"2023-04-18 14:31:15","1681803075000","0%","0%","0%","0.400%","0.400%","0.400%","6.40%","329 MiB","27.6 MiB","502 MiB","111 MiB","2.04 GB/s","0 kB/s","12 kB/s","1.25 GB/s","0 kB/s","2.04 GB/s","1.25 GB/s","0 kB/s","8.40 kB/s","2.04 GB/s","0 kB/s","1.25 GB/s","1.05 req/s","1.05 req/s","0 req/s","346 ms","3.19 s","4.64 s","668 ms","9347"
"2023-04-18 14:31:20","1681803080000","0%","0%","0%","3.40%","2.20%","2.00%","7.60%","329 MiB","27.6 MiB","502 MiB","111 MiB","2.27 GB/s","0 kB/s","0 kB/s","1.43 GB/s","0 kB/s","2.28 GB/s","1.43 GB/s","0 kB/s","0 kB/s","2.28 GB/s","0 kB/s","1.43 GB/s","1.07 req/s","1.07 req/s","0 req/s","342 ms","3.16 s","4.63 s","633 ms","4347"
"2023-04-18 14:31:25","1681803085000","0.400%","0%","0%","8.00%","5.60%","8.00%","23.0%","328 MiB","27.6 MiB","503 MiB","111 MiB","5.36 GB/s","0 kB/s","25.8 MB/s","3.87 GB/s","87.2 kB/s","5.37 GB/s","3.87 GB/s","0 kB/s","415 kB/s","5.38 GB/s","87.2 kB/s","3.87 GB/s","1.05 req/s","1.05 req/s","0 req/s","339 ms","2.58 s","4.52 s","586 ms","941"
"2023-04-18 14:31:30","1681803090000","0%","0%","0%","7.80%","3.00%","7.80%","16.0%","322 MiB","27.6 MiB","503 MiB","117 MiB","2.45 GB/s","0 kB/s","0 kB/s","2.10 GB/s","41.6 kB/s","2.47 GB/s","2.10 GB/s","0 kB/s","0 kB/s","2.47 GB/s","41.6 kB/s","2.10 GB/s","1.22 req/s","1.22 req/s","0 req/s","420 ms","3.32 s","4.66 s","789 ms","462"
"2023-04-18 14:31:35","1681803095000","0%","0%","0%","7.00%","2.80%","4.20%","8.00%","319 MiB","27.6 MiB","503 MiB","119 MiB","1.23 GB/s","0 kB/s","11.6 kB/s","911 MB/s","0 kB/s","1.25 GB/s","911 MB/s","0 kB/s","10.8 kB/s","1.25 GB/s","0 kB/s","911 MB/s","1.29 req/s","1.22 req/s","0.0727 req/s","490 ms","4.47 s","6.45 s","1.13 s","246"
"2023-04-18 14:31:40","1681803100000","0%","0%","0%","3.40%","2.40%","2.80%","5.20%","323 MiB","27.6 MiB","503 MiB","115 MiB","480 MB/s","0 kB/s","33.6 kB/s","652 MB/s","0 kB/s","496 MB/s","652 MB/s","0 kB/s","21.6 kB/s","497 MB/s","0 kB/s","652 MB/s","1.65 req/s","1.35 req/s","0.309 req/s","1.06 s","6.45 s","10 s","1.93 s","304"
"2023-04-18 14:31:45","1681803105000","0%","0%","0%","1.60%","1.40%","1.60%","2.40%","323 MiB","27.6 MiB","503 MiB","115 MiB","315 MB/s","0 kB/s","0 kB/s","227 MB/s","0 kB/s","324 MB/s","227 MB/s","0 kB/s","0 kB/s","326 MB/s","0 kB/s","227 MB/s","1.87 req/s","1.35 req/s","0.527 req/s","2.31 s","7.37 s","10 s","2.30 s","87"
"2023-04-18 14:31:50","1681803110000","0%","0%","0%","2.20%","1.20%","1.80%","3.60%","323 MiB","27.6 MiB","503 MiB","115 MiB","236 MB/s","0 kB/s","11.2 kB/s","430 MB/s","0 kB/s","246 MB/s","430 MB/s","0 kB/s","10.8 kB/s","248 MB/s","0 kB/s","430 MB/s","2.15 req/s","1.31 req/s","0.836 req/s","2.97 s","8.19 s","10 s","2.66 s","664"
"2023-04-18 14:31:55","1681803115000","0%","0%","0%","2.80%","1.80%","2.00%","4.20%","323 MiB","27.6 MiB","503 MiB","115 MiB","348 MB/s","0 kB/s","12 kB/s","941 MB/s","0 kB/s","360 MB/s","941 MB/s","0 kB/s","8.40 kB/s","362 MB/s","0 kB/s","941 MB/s","2.36 req/s","1.29 req/s","1.07 req/s","3.18 s","8.44 s","10 s","2.84 s","178"
"2023-04-18 14:32:00","1681803120000","0%","0%","0%","2.40%","1.60%","2.00%","5.60%","323 MiB","27.6 MiB","503 MiB","115 MiB","306 MB/s","0 kB/s","11.6 kB/s","1.65 GB/s","0 kB/s","317 MB/s","1.65 GB/s","0 kB/s","10.8 kB/s","319 MB/s","0 kB/s","1.65 GB/s","2.69 req/s","1.35 req/s","1.35 req/s","3.37 s","9.30 s","10 s","3.07 s","228"
"2023-04-18 14:32:05","1681803125000","0%","0%","0%","2.20%","1.60%","1.80%","5.80%","323 MiB","27.6 MiB","503 MiB","115 MiB","1.26 GB/s","0 kB/s","11.2 kB/s","1.31 GB/s","0 kB/s","1.27 GB/s","1.31 GB/s","0 kB/s","10.8 kB/s","1.27 GB/s","0 kB/s","1.31 GB/s","2.98 req/s","1.42 req/s","1.56 req/s","3.50 s","9.91 s","10 s","3.25 s","1068"
"2023-04-18 14:32:10","1681803130000","0%","0%","0%","2.60%","1.60%","2.20%","8.40%","319 MiB","27.6 MiB","503 MiB","120 MiB","1.04 GB/s","0 kB/s","0 kB/s","2.64 GB/s","0 kB/s","1.04 GB/s","2.64 GB/s","0 kB/s","0 kB/s","1.04 GB/s","0 kB/s","2.64 GB/s","3.25 req/s","1.42 req/s","1.84 req/s","3.58 s","9.63 s","10 s","3.35 s","51"
"2023-04-18 14:32:15","1681803135000","0%","0%","0%","3.60%","2.20%","4.40%","6.60%","323 MiB","27.6 MiB","503 MiB","116 MiB","1.53 GB/s","0 kB/s","0 kB/s","1.01 GB/s","0 kB/s","1.54 GB/s","1.01 GB/s","0 kB/s","0 kB/s","1.54 GB/s","0 kB/s","1.01 GB/s","3.44 req/s","1.42 req/s","2.02 req/s","3.62 s","9.44 s","10 s","3.38 s","626"
"2023-04-18 14:32:20","1681803140000","0%","0%","0%","2.00%","1.40%","2.20%","3.40%","323 MiB","27.6 MiB","503 MiB","116 MiB","271 MB/s","0 kB/s","0 kB/s","742 MB/s","0 kB/s","280 MB/s","742 MB/s","0 kB/s","0 kB/s","282 MB/s","0 kB/s","742 MB/s","3.75 req/s","1.49 req/s","2.25 req/s","3.68 s","9.59 s","10 s","3.49 s","149"
"2023-04-18 14:32:25","1681803145000","0%","0%","0%","4.40%","3.80%","3.40%","11.8%","318 MiB","27.6 MiB","503 MiB","121 MiB","1.11 GB/s","0 kB/s","0 kB/s","2.96 GB/s","0 kB/s","1.13 GB/s","2.96 GB/s","0 kB/s","0 kB/s","1.13 GB/s","0 kB/s","2.96 GB/s","3.91 req/s","1.42 req/s","2.49 req/s","3.80 s","9.80 s","10 s","3.63 s","187"
"2023-04-18 14:32:30","1681803150000","0%","0%","0%","5.40%","5%","3.40%","4.80%","318 MiB","27.6 MiB","503 MiB","121 MiB","256 MB/s","0 kB/s","113 kB/s","278 MB/s","0 kB/s","268 MB/s","278 MB/s","0 kB/s","573 kB/s","270 MB/s","0 kB/s","278 MB/s","4.02 req/s","1.42 req/s","2.60 req/s","3.77 s","9.71 s","10 s","3.58 s","221"
"2023-04-18 14:32:35","1681803155000","0%","0%","0%","4.60%","4.20%","3.60%","8.40%","322 MiB","27.6 MiB","503 MiB","117 MiB","1.47 GB/s","0 kB/s","0 kB/s","1.12 GB/s","0 kB/s","1.48 GB/s","1.12 GB/s","0 kB/s","0 kB/s","1.49 GB/s","0 kB/s","1.12 GB/s","3.98 req/s","1.36 req/s","2.62 req/s","3.77 s","10 s","10 s","3.59 s","247"
"2023-04-18 14:32:40","1681803160000","0%","0%","0%","4.40%","2.80%","2.80%","6.80%","323 MiB","27.6 MiB","503 MiB","115 MiB","1.44 GB/s","0 kB/s","11.2 kB/s","935 MB/s","0 kB/s","1.45 GB/s","935 MB/s","0 kB/s","10.8 kB/s","1.45 GB/s","0 kB/s","935 MB/s","3.96 req/s","1.40 req/s","2.56 req/s","3.77 s","10 s","10 s","3.59 s","16"
"2023-04-18 14:32:45","1681803165000","0%","0%","0%","5%","2.60%","2.80%","5%","323 MiB","27.6 MiB","503 MiB","115 MiB","381 MB/s","0 kB/s","0 kB/s","633 MB/s","0 kB/s","394 MB/s","633 MB/s","0 kB/s","0 kB/s","396 MB/s","0 kB/s","633 MB/s","4 req/s","1.49 req/s","2.51 req/s","3.76 s","9.72 s","10 s","3.56 s","40"
"2023-04-18 14:32:50","1681803170000","0%","0%","0%","3.00%","1.80%","4.00%","4.20%","323 MiB","27.6 MiB","503 MiB","115 MiB","374 MB/s","0 kB/s","0 kB/s","338 MB/s","0 kB/s","386 MB/s","338 MB/s","0 kB/s","0 kB/s","388 MB/s","0 kB/s","338 MB/s","3.98 req/s","1.58 req/s","2.40 req/s","3.77 s","10 s","10 s","3.63 s","71"
"2023-04-18 14:32:55","1681803175000","0%","0%","0%","2.60%","3.00%","2.20%","2.80%","323 MiB","27.6 MiB","503 MiB","115 MiB","255 MB/s","0 kB/s","0 kB/s","150 MB/s","0 kB/s","262 MB/s","150 MB/s","0 kB/s","0 kB/s","264 MB/s","0 kB/s","150 MB/s","3.96 req/s","1.56 req/s","2.40 req/s","3.77 s","9.55 s","10 s","3.62 s","631"
"2023-04-18 14:33:00","1681803180000","0%","0%","0%","3.40%","2.00%","4.20%","16.6%","332 MiB","27.6 MiB","503 MiB","107 MiB","4.90 GB/s","0 kB/s","0 kB/s","3.64 GB/s","0 kB/s","4.91 GB/s","3.64 GB/s","0 kB/s","0 kB/s","4.92 GB/s","0 kB/s","3.64 GB/s","4.02 req/s","1.55 req/s","2.47 req/s","3.77 s","9.51 s","10 s","3.62 s","132"
"2023-04-18 14:33:05","1681803185000","0%","0%","0%","3.20%","2.20%","3.40%","4.80%","332 MiB","27.6 MiB","503 MiB","107 MiB","261 MB/s","0 kB/s","0 kB/s","572 MB/s","0 kB/s","271 MB/s","572 MB/s","0 kB/s","0 kB/s","273 MB/s","0 kB/s","572 MB/s","3.89 req/s","1.65 req/s","2.24 req/s","3.75 s","9.57 s","10 s","3.60 s","160"
"2023-04-18 14:33:10","1681803190000","0%","0%","0%","4.00%","2.40%","2.40%","3.20%","332 MiB","27.6 MiB","503 MiB","107 MiB","277 MB/s","0 kB/s","0 kB/s","251 MB/s","0 kB/s","287 MB/s","251 MB/s","0 kB/s","0 kB/s","289 MB/s","0 kB/s","251 MB/s","4 req/s","1.64 req/s","2.36 req/s","3.78 s","9.55 s","10 s","3.64 s","1243"
"2023-04-18 14:33:15","1681803195000","0%","0%","0%","3.20%","2.40%","2.60%","6.60%","332 MiB","27.6 MiB","503 MiB","107 MiB","1.23 GB/s","0 kB/s","0 kB/s","1.05 GB/s","0 kB/s","1.24 GB/s","1.05 GB/s","0 kB/s","0 kB/s","1.24 GB/s","0 kB/s","1.05 GB/s","4.00 req/s","1.62 req/s","2.38 req/s","3.77 s","9.75 s","10 s","3.64 s","214"
"2023-04-18 14:33:20","1681803200000","0%","0%","0%","4.20%","1.80%","2.80%","5.20%","317 MiB","27.6 MiB","503 MiB","122 MiB","254 MB/s","0 kB/s","19.6 kB/s","791 MB/s","0 kB/s","264 MB/s","791 MB/s","0 kB/s","19.6 kB/s","266 MB/s","0 kB/s","791 MB/s","3.98 req/s","1.65 req/s","2.33 req/s","3.74 s","10 s","10 s","3.63 s","253"
"2023-04-18 14:33:25","1681803205000","0%","0%","0%","4.00%","1.80%","2.80%","6.20%","317 MiB","27.6 MiB","503 MiB","122 MiB","191 MB/s","0 kB/s","110 kB/s","1.02 GB/s","0 kB/s","199 MB/s","1.02 GB/s","0 kB/s","106 kB/s","201 MB/s","0 kB/s","1.02 GB/s","4 req/s","1.64 req/s","2.36 req/s","3.77 s","10 s","10 s","3.68 s","20"
"2023-04-18 14:33:30","1681803210000","0%","0%","0%","3.40%","1.80%","3.00%","3.40%","317 MiB","27.6 MiB","503 MiB","122 MiB","265 MB/s","0 kB/s","78.4 kB/s","252 MB/s","0 kB/s","272 MB/s","252 MB/s","0 kB/s","78.4 kB/s","274 MB/s","0 kB/s","252 MB/s","3.98 req/s","1.60 req/s","2.38 req/s","3.75 s","9.76 s","10 s","3.61 s","47"
"2023-04-18 14:33:35","1681803215000","0%","0%","0%","5.60%","3.80%","4.00%","9.60%","325 MiB","27.6 MiB","503 MiB","114 MiB","1.18 GB/s","0 kB/s","0 kB/s","1.12 GB/s","0 kB/s","1.19 GB/s","1.12 GB/s","0 kB/s","0 kB/s","1.19 GB/s","0 kB/s","1.12 GB/s","4.02 req/s","1.55 req/s","2.47 req/s","3.77 s","9.74 s","10 s","3.63 s","3227"
"2023-04-18 14:33:40","1681803220000","0%","0%","0%","5.40%","3.00%","4.00%","14.2%","322 MiB","27.6 MiB","503 MiB","116 MiB","2.03 GB/s","0 kB/s","0 kB/s","2.79 GB/s","0 kB/s","2.04 GB/s","2.79 GB/s","0 kB/s","0 kB/s","2.04 GB/s","0 kB/s","2.79 GB/s","3.98 req/s","1.51 req/s","2.47 req/s","3.74 s","9.74 s","10 s","3.59 s","400"
"2023-04-18 14:33:45","1681803225000","0%","0%","0%","6.20%","2.40%","4.20%","11.6%","323 MiB","27.6 MiB","503 MiB","115 MiB","3.16 GB/s","0 kB/s","0 kB/s","1.82 GB/s","0 kB/s","3.17 GB/s","1.82 GB/s","0 kB/s","0 kB/s","3.17 GB/s","0 kB/s","1.82 GB/s","4.02 req/s","1.56 req/s","2.45 req/s","3.72 s","9.67 s","10 s","3.56 s","109"
"2023-04-18 14:33:50","1681803230000","0%","0%","0%","6.60%","1.40%","5%","5.40%","323 MiB","27.6 MiB","503 MiB","115 MiB","363 MB/s","0 kB/s","22.4 kB/s","263 MB/s","0 kB/s","375 MB/s","263 MB/s","0 kB/s","10.8 kB/s","377 MB/s","0 kB/s","263 MB/s","3.91 req/s","1.58 req/s","2.33 req/s","3.69 s","9.71 s","10 s","3.48 s","673395"
"2023-04-18 14:33:55","1681803235000","0%","0%","0%","5%","4.20%","5.80%","15.4%","341 MiB","27.6 MiB","503 MiB","97.7 MiB","3.38 GB/s","0 kB/s","12 kB/s","2.62 GB/s","0 kB/s","3.39 GB/s","2.62 GB/s","0 kB/s","8.40 kB/s","3.39 GB/s","0 kB/s","2.62 GB/s","3.95 req/s","1.60 req/s","2.35 req/s","3.70 s","9.46 s","10 s","3.55 s","668395"
"2023-04-18 14:34:00","1681803240000","0%","0%","0%","3.40%","4.40%","4.40%","12.4%","360 MiB","27.6 MiB","503 MiB","78.6 MiB","2.34 GB/s","0 kB/s","0 kB/s","2.05 GB/s","0 kB/s","2.35 GB/s","2.05 GB/s","0 kB/s","0 kB/s","2.36 GB/s","0 kB/s","2.05 GB/s","3.89 req/s","1.56 req/s","2.33 req/s","3.72 s","9.79 s","10 s","3.61 s","663395"
"2023-04-18 14:34:05","1681803245000","0%","0%","0%","4.40%","3.20%","4.40%","9.60%","347 MiB","27.6 MiB","503 MiB","91.8 MiB","3.11 GB/s","0 kB/s","0 kB/s","1.46 GB/s","0 kB/s","3.12 GB/s","1.46 GB/s","0 kB/s","0 kB/s","3.13 GB/s","0 kB/s","1.46 GB/s","3.71 req/s","1.69 req/s","2.02 req/s","3.62 s","9.93 s","10 s","3.48 s","658395"
"2023-04-18 14:34:10","1681803250000","0%","0%","0%","4.80%","3.00%","5.20%","7.60%","338 MiB","27.6 MiB","503 MiB","101 MiB","1.22 GB/s","0 kB/s","0 kB/s","859 MB/s","0 kB/s","1.23 GB/s","859 MB/s","0 kB/s","0 kB/s","1.23 GB/s","0 kB/s","859 MB/s","3.53 req/s","1.76 req/s","1.76 req/s","3.46 s","9.39 s","10 s","3.29 s","653395"
"2023-04-18 14:34:15","1681803255000","0%","0%","0%","5.60%","4.40%","6.20%","13.4%","334 MiB","27.6 MiB","503 MiB","105 MiB","3.19 GB/s","0 kB/s","0 kB/s","2.03 GB/s","0 kB/s","3.20 GB/s","2.03 GB/s","0 kB/s","0 kB/s","3.20 GB/s","0 kB/s","2.03 GB/s","3.29 req/s","1.71 req/s","1.58 req/s","3.34 s","8.83 s","10 s","3.12 s","648395"
